NMR signal (mV),time (s)
0.299893,0.0
0.258554,0.00075
0.271832,0.0015
0.24336,0.00225
0.263892,0.003
0.267588,0.00375
0.247329,0.0045
0.262524,0.00525
0.248698,0.006
0.271147,0.00675
0.248151,0.0075
0.251299,0.00825
0.256911,0.009
0.255679,0.00975
0.253352,0.0105
0.267588,0.01125
0.241169,0.012
0.266083,0.01275
0.266904,0.0135
0.255406,0.01425
0.245002,0.015
0.251983,0.01575
0.268273,0.0165
0.265261,0.01725
0.227481,0.018
0.264988,0.01875
0.290038,0.0195
0.250067,0.02025
0.244455,0.021
0.261155,0.02175
0.258143,0.0225
0.259101,0.02325
0.262934,0.024
0.259649,0.02475
0.269642,0.0255
0.234599,0.02625
0.268273,0.027
0.26006,0.02775
0.264851,0.0285
0.235694,0.02925
0.23323,0.03
0.274706,0.03075
0.261976,0.0315
0.249519,0.03225
0.271011,0.033
0.265672,0.03375
0.246919,0.0345
0.26882,0.03525
0.260197,0.036
0.274159,0.03675
0.248835,0.0375
0.268547,0.03825
0.236789,0.039
0.254995,0.03975
0.239801,0.0405
0.264988,0.04125
0.24158,0.042
0.253489,0.04275
0.252668,0.0435
0.247329,0.04425
0.240759,0.045
0.245276,0.04575
0.267315,0.0465
0.250751,0.04725
0.237063,0.048
0.229397,0.04875
0.257048,0.0495
0.246097,0.05025
0.239253,0.051
0.251162,0.05175
0.254447,0.0525
0.250067,0.05325
0.257459,0.054
0.257869,0.05475
0.2539,0.0555
0.242128,0.05625
0.243633,0.057
0.256774,0.05775
0.262113,0.0585
0.247466,0.05925
0.253352,0.06
0.26882,0.06075
0.253215,0.0615
0.251299,0.06225
0.254995,0.063
0.26047,0.06375
0.246919,0.0645
0.232956,0.06525
0.251436,0.066
0.241443,0.06675
0.239801,0.0675
0.229397,0.06825
0.253352,0.069
0.253352,0.06975
0.240074,0.0705
0.242538,0.07125
0.239937,0.072
0.244455,0.07275
0.248561,0.0735
0.258554,0.07425
0.242812,0.075
0.243086,0.07575
0.239253,0.0765
0.247877,0.07725
0.246234,0.078
0.242675,0.07875
0.233093,0.0795
0.244318,0.08025
0.248835,0.081
0.248835,0.08175
0.236515,0.0825
0.229945,0.08325
0.229534,0.084
0.233914,0.08475
0.264166,0.0855
0.261429,0.08625
0.247055,0.087
0.249383,0.08775
0.254721,0.0885
0.250478,0.08925
0.227481,0.09
0.235968,0.09075
0.244044,0.0915
0.239527,0.09225
0.223785,0.093
0.25171,0.09375
0.248424,0.0945
0.23501,0.09525
0.240759,0.096
0.261018,0.09675
0.254037,0.0975
0.26006,0.09825
0.243223,0.099
0.263071,0.09975
0.254584,0.1005
0.250751,0.10125
0.259238,0.102
0.24158,0.10275
0.246782,0.1035
0.23761,0.10425
0.25431,0.105
0.248014,0.10575
0.241717,0.1065
0.256638,0.10725
0.242812,0.108
0.239527,0.10875
0.223511,0.1095
0.273611,0.11025
0.256911,0.111
0.246234,0.11175
0.235968,0.1125
0.26006,0.11325
0.249109,0.114
0.238432,0.11475
0.227618,0.1155
0.256774,0.11625
0.242264,0.117
0.236378,0.11775
0.253763,0.1185
0.241306,0.11925
0.237063,0.12
0.232272,0.12075
0.256501,0.1215
0.234599,0.12225
0.227481,0.123
0.231998,0.12375
0.237473,0.1245
0.221184,0.12525
0.220089,0.126
0.250067,0.12675
0.247603,0.1275
0.23145,0.12825
0.230903,0.129
0.232956,0.12975
0.248287,0.1305
0.228028,0.13125
0.230629,0.132
0.24774,0.13275
0.228576,0.1335
0.225428,0.13425
0.225291,0.135
0.248014,0.13575
0.231724,0.1365
0.23542,0.13725
0.259101,0.138
0.225291,0.13875
0.237884,0.1395
0.214887,0.14025
0.241306,0.141
0.25431,0.14175
0.240896,0.1425
0.242538,0.14325
0.257733,0.144
0.252805,0.14475
0.232682,0.1455
0.228576,0.14625
0.242538,0.147
0.246371,0.14775
0.231861,0.1485
0.247466,0.14925
0.228165,0.15
0.238705,0.15075
0.223374,0.1515
0.252668,0.15225
0.249246,0.153
0.214477,0.15375
0.233504,0.1545
0.234599,0.15525
0.226112,0.156
0.219678,0.15675
0.24377,0.1575
0.243496,0.15825
0.2231,0.159
0.244865,0.15975
0.258828,0.1605
0.240074,0.16125
0.225291,0.162
0.24158,0.16275
0.245687,0.1635
0.238021,0.16425
0.223511,0.165
0.239253,0.16575
0.236378,0.1665
0.249109,0.16725
0.227618,0.168
0.235146,0.16875
0.227344,0.1695
0.21256,0.17025
0.231314,0.171
0.251162,0.17175
0.23542,0.1725
0.221458,0.17325
0.26225,0.174
0.259923,0.17475
0.209686,0.1755
0.230219,0.17625
0.257596,0.177
0.22269,0.17775
0.249519,0.1785
0.232819,0.17925
0.246919,0.18
0.246097,0.18075
0.224606,0.1815
0.226386,0.18225
0.253626,0.183
0.242949,0.18375
0.236105,0.1845
0.24158,0.18525
0.241033,0.186
0.238295,0.18675
0.23145,0.1875
0.236789,0.18825
0.232682,0.189
0.238021,0.18975
0.246919,0.1905
0.241306,0.19125
0.2205,0.192
0.223922,0.19275
0.241717,0.1935
0.22885,0.19425
0.227755,0.195
0.216119,0.19575
0.236515,0.1965
0.242675,0.19725
0.226933,0.198
0.230355,0.19875
0.231861,0.1995
0.216119,0.20025
0.230355,0.201
0.240348,0.20175
0.232409,0.2025
0.235283,0.20325
0.218309,0.204
0.25171,0.20475
0.220773,0.2055
0.221732,0.20625
0.225428,0.207
0.22926,0.20775
0.221595,0.2085
0.242538,0.20925
0.226796,0.21
0.223922,0.21075
0.210781,0.2115
0.213792,0.21225
0.236926,0.213
0.233093,0.21375
0.226796,0.2145
0.220773,0.21525
0.238842,0.216
0.229808,0.21675
0.230219,0.2175
0.234325,0.21825
0.236926,0.219
0.215572,0.21975
0.218857,0.2205
0.22707,0.22125
0.220089,0.222
0.219678,0.22275
0.22091,0.2235
0.246919,0.22425
0.213929,0.225
0.226659,0.22575
0.245276,0.2265
0.242401,0.22725
0.226933,0.228
0.229671,0.22875
0.223922,0.2295
0.225975,0.23025
0.223785,0.231
0.21653,0.23175
0.22488,0.2325
0.231861,0.23325
0.23145,0.234
0.221458,0.23475
0.230903,0.2355
0.215709,0.23625
0.216119,0.237
0.230355,0.23775
0.223785,0.2385
0.216804,0.23925
0.221732,0.24
0.214203,0.24075
0.231861,0.2415
0.225428,0.24225
0.209275,0.243
0.229123,0.24375
0.235283,0.2445
0.221595,0.24525
0.226659,0.246
0.215435,0.24675
0.220226,0.2475
0.217625,0.24825
0.243907,0.249
0.232819,0.24975
0.224196,0.2505
0.222142,0.25125
0.216941,0.252
0.211465,0.25275
0.219405,0.2535
0.227891,0.25425
0.240348,0.255
0.230219,0.25575
0.209275,0.2565
0.240896,0.25725
0.219405,0.258
0.211876,0.25875
0.226523,0.2595
0.238842,0.26025
0.229945,0.261
0.210233,0.26175
0.218173,0.2625
0.225017,0.26325
0.228028,0.264
0.222827,0.26475
0.224059,0.2655
0.234051,0.26625
0.205853,0.267
0.227618,0.26775
0.221595,0.2685
0.219678,0.26925
0.211054,0.27
0.210233,0.27075
0.213792,0.2715
0.22269,0.27225
0.209549,0.273
0.222005,0.27375
0.218583,0.2745
0.218173,0.27525
0.214203,0.276
0.226523,0.27675
0.233641,0.2775
0.211328,0.27825
0.215845,0.279
0.220089,0.27975
0.217899,0.2805
0.199693,0.28125
0.20599,0.282
0.233367,0.28275
0.217077,0.2835
0.225017,0.28425
0.227207,0.285
0.222279,0.28575
0.20421,0.2865
0.201746,0.28725
0.238021,0.288
0.219815,0.28875
0.213245,0.2895
0.217488,0.29025
0.238295,0.291
0.225975,0.29175
0.209686,0.2925
0.209549,0.29325
0.206263,0.294
0.22488,0.29475
0.2231,0.2955
0.225701,0.29625
0.231587,0.297
0.214203,0.29775
0.214477,0.2985
0.21653,0.29925
0.204484,0.3
0.225154,0.30075
0.215161,0.3015
0.222827,0.30225
0.203389,0.303
0.216667,0.30375
0.227618,0.3045
0.227207,0.30525
0.211739,0.306
0.218994,0.30675
0.21475,0.3075
0.21475,0.30825
0.221732,0.309
0.22926,0.30975
0.229397,0.3105
0.212013,0.31125
0.204484,0.312
0.227755,0.31275
0.234599,0.3135
0.211465,0.31425
0.204484,0.315
0.213929,0.31575
0.228028,0.3165
0.19148,0.31725
0.203663,0.318
0.215161,0.31875
0.217214,0.3195
0.203252,0.32025
0.229534,0.321
0.218583,0.32175
0.213245,0.3225
0.211876,0.32325
0.212423,0.324
0.22885,0.32475
0.213929,0.3255
0.212697,0.32625
0.216804,0.327
0.215024,0.32775
0.204758,0.3285
0.221047,0.32925
0.2064,0.33
0.221047,0.33075
0.213518,0.3315
0.214066,0.33225
0.223374,0.333
0.197777,0.33375
0.194902,0.3345
0.210096,0.33525
0.208864,0.336
0.217899,0.33675
0.20818,0.3375
0.210233,0.33825
0.213655,0.339
0.200514,0.33975
0.216393,0.3405
0.223785,0.34125
0.231587,0.342
0.207769,0.34275
0.222553,0.3435
0.21475,0.34425
0.202294,0.345
0.199693,0.34575
0.217899,0.3465
0.218857,0.34725
0.2205,0.348
0.202704,0.34875
0.22091,0.3495
0.222553,0.35025
0.194628,0.351
0.215982,0.35175
0.225975,0.3525
0.20202,0.35325
0.214066,0.354
0.211602,0.35475
0.200651,0.3555
0.200925,0.35625
0.225838,0.357
0.201199,0.35775
0.223237,0.3585
0.198461,0.35925
0.213792,0.36
0.230629,0.36075
0.194902,0.3615
0.211739,0.36225
0.238158,0.363
0.21434,0.36375
0.192301,0.3645
0.217762,0.36525
0.215024,0.366
0.221732,0.36675
0.206948,0.3675
0.230082,0.36825
0.223374,0.369
0.21475,0.36975
0.199693,0.3705
0.227755,0.37125
0.224196,0.372
0.194628,0.37275
0.214614,0.3735
0.214066,0.37425
0.204484,0.375
0.189974,0.37575
0.229671,0.3765
0.229123,0.37725
0.21475,0.378
0.214887,0.37875
0.208727,0.3795
0.219268,0.38025
0.211465,0.381
0.202294,0.38175
0.227481,0.3825
0.207769,0.38325
0.184499,0.384
0.23323,0.38475
0.217625,0.3855
0.192027,0.38625
0.193944,0.387
0.223648,0.38775
0.22488,0.3885
0.185183,0.38925
0.202841,0.39
0.215572,0.39075
0.211876,0.3915
0.207906,0.39225
0.20818,0.393
0.222005,0.39375
0.188058,0.3945
0.196818,0.39525
0.219405,0.396
0.22488,0.39675
0.210507,0.3975
0.218994,0.39825
0.198324,0.399
0.219815,0.39975
0.185457,0.4005
0.197092,0.40125
0.21215,0.402
0.218173,0.40275
0.193944,0.4035
0.210918,0.40425
0.211739,0.405
0.201609,0.40575
0.220089,0.4065
0.220226,0.40725
0.194491,0.408
0.189563,0.40875
0.205305,0.4095
0.210918,0.41025
0.196271,0.411
0.214066,0.41175
0.230219,0.4125
0.208727,0.41325
0.218173,0.414
0.19367,0.41475
0.2205,0.4155
0.21434,0.41625
0.194218,0.417
0.214614,0.41775
0.210507,0.4185
0.195176,0.41925
0.19586,0.42
0.237473,0.42075
0.218173,0.4215
0.186963,0.42225
0.205716,0.423
0.209549,0.42375
0.213655,0.4245
0.181898,0.42525
0.202431,0.426
0.195586,0.42675
0.198324,0.4275
0.196408,0.42825
0.223511,0.429
0.190385,0.42975
0.201746,0.4305
0.183677,0.43125
0.219405,0.432
0.206263,0.43275
0.202431,0.4335
0.2038,0.43425
0.223785,0.435
0.216667,0.43575
0.196408,0.4365
0.198324,0.43725
0.19586,0.438
0.18532,0.43875
0.21434,0.4395
0.208864,0.44025
0.203526,0.441
0.196408,0.44175
0.210096,0.4425
0.214066,0.44325
0.192712,0.444
0.203115,0.44475
0.21434,0.4455
0.209001,0.44625
0.208864,0.447
0.217077,0.44775
0.197777,0.4485
0.199967,0.44925
0.185594,0.45
0.212423,0.45075
0.202841,0.4515
0.1897,0.45225
0.188605,0.453
0.208727,0.45375
0.200788,0.4545
0.196271,0.45525
0.218173,0.456
0.210918,0.45675
0.214203,0.4575
0.196681,0.45825
0.213792,0.459
0.207222,0.45975
0.204484,0.4605
0.191754,0.46125
0.206127,0.462
0.195997,0.46275
0.20024,0.4635
0.223785,0.46425
0.217077,0.465
0.190932,0.46575
0.17478,0.4665
0.200377,0.46725
0.191754,0.468
0.193122,0.46875
0.208591,0.4695
0.205442,0.47025
0.214887,0.471
0.184362,0.47175
0.208317,0.4725
0.196408,0.47325
0.186689,0.474
0.18313,0.47475
0.216256,0.4755
0.215709,0.47625
0.202568,0.477
0.189837,0.47775
0.205168,0.4785
0.198872,0.47925
0.194628,0.48
0.191754,0.48075
0.196545,0.4815
0.213245,0.48225
0.196818,0.483
0.2038,0.48375
0.180118,0.4845
0.179023,0.48525
0.206811,0.486
0.210644,0.48675
0.178613,0.4875
0.207222,0.48825
0.206674,0.489
0.208317,0.48975
0.192849,0.4905
0.196545,0.49125
0.213929,0.492
0.19805,0.49275
0.194902,0.4935
0.177517,0.49425
0.211602,0.495
0.187236,0.49575
0.182445,0.4965
0.195313,0.49725
0.203526,0.498
0.204758,0.49875
0.192301,0.4995
0.198735,0.50025
0.186963,0.501
0.185731,0.50175
0.182172,0.5025
0.207769,0.50325
0.18751,0.504
0.195586,0.50475
0.209686,0.5055
0.189974,0.50625
0.189563,0.507
0.194354,0.50775
0.190795,0.5085
0.204758,0.50925
0.186826,0.51
0.216119,0.51075
0.197092,0.5115
0.190658,0.51225
0.195176,0.513
0.204895,0.51375
0.186278,0.5145
0.186826,0.51525
0.175601,0.516
0.19148,0.51675
0.190658,0.5175
0.185594,0.51825
0.186963,0.519
0.213929,0.51975
0.205168,0.5205
0.205168,0.52125
0.203526,0.522
0.191343,0.52275
0.192986,0.5235
0.192712,0.52425
0.185046,0.525
0.215982,0.52575
0.181898,0.5265
0.176012,0.52725
0.197092,0.528
0.208864,0.52875
0.195449,0.5295
0.186552,0.53025
0.200651,0.531
0.196545,0.53175
0.181213,0.5325
0.203936,0.53325
0.19189,0.534
0.188058,0.53475
0.187647,0.5355
0.201883,0.53625
0.187373,0.537
0.205442,0.53775
0.194491,0.5385
0.193944,0.53925
0.180529,0.54
0.188331,0.54075
0.208727,0.5415
0.195176,0.54225
0.186689,0.543
0.171905,0.54375
0.214614,0.5445
0.2064,0.54525
0.182308,0.546
0.20599,0.54675
0.211465,0.5475
0.18094,0.54825
0.19805,0.549
0.201609,0.54975
0.212971,0.5505
0.191069,0.55125
0.17519,0.552
0.198461,0.55275
0.206127,0.5535
0.184772,0.55425
0.189974,0.555
0.18094,0.55575
0.181487,0.5565
0.181761,0.55725
0.190522,0.558
0.196681,0.55875
0.181213,0.5595
0.193533,0.56025
0.18313,0.561
0.202431,0.56175
0.175327,0.5625
0.187236,0.56325
0.19586,0.564
0.197503,0.56475
0.190795,0.5655
0.201199,0.56625
0.197229,0.567
0.182035,0.56775
0.186415,0.5685
0.19586,0.56925
0.172726,0.57
0.178613,0.57075
0.178065,0.5715
0.192849,0.57225
0.187921,0.573
0.19189,0.57375
0.188605,0.5745
0.196271,0.57525
0.196271,0.576
0.184088,0.57675
0.192301,0.5775
0.200925,0.57825
0.188605,0.579
0.171221,0.57975
0.190932,0.5805
0.188742,0.58125
0.19983,0.582
0.186963,0.58275
0.201472,0.5835
0.192027,0.58425
0.185457,0.585
0.17519,0.58575
0.198461,0.5865
0.187784,0.58725
0.184499,0.588
0.192027,0.58875
0.185867,0.5895
0.180529,0.59025
0.176559,0.591
0.19764,0.59175
0.175053,0.5925
0.178339,0.59325
0.187236,0.594
0.193944,0.59475
0.177517,0.5955
0.176149,0.59625
0.202704,0.597
0.187236,0.59775
0.194354,0.5985
0.173411,0.59925
0.185457,0.6
0.187921,0.60075
0.186141,0.6015
0.17259,0.60225
0.201746,0.603
0.191617,0.60375
0.18751,0.6045
0.176559,0.60525
0.181487,0.606
0.16068,0.60675
0.156711,0.6075
0.193396,0.60825
0.199556,0.609
0.184225,0.60975
0.172453,0.6105
0.196545,0.61125
0.195039,0.612
0.159175,0.61275
0.176149,0.6135
0.181761,0.61425
0.190795,0.615
0.161639,0.61575
0.195176,0.6165
0.194354,0.61725
0.180666,0.618
0.173822,0.61875
0.207085,0.6195
0.173,0.62025
0.176285,0.621
0.173685,0.62175
0.187236,0.6225
0.180666,0.62325
0.179708,0.624
0.195176,0.62475
0.189153,0.6255
0.19805,0.62625
0.190522,0.627
0.192301,0.62775
0.187784,0.6285
0.179981,0.62925
0.161365,0.63
0.206537,0.63075
0.184909,0.6315
0.17916,0.63225
0.193533,0.633
0.171221,0.63375
0.188331,0.6345
0.176149,0.63525
0.180529,0.636
0.198187,0.63675
0.192575,0.6375
0.171494,0.63825
0.196408,0.639
0.186826,0.63975
0.173548,0.6405
0.181624,0.64125
0.200788,0.642
0.179434,0.64275
0.154931,0.6435
0.181761,0.64425
0.189427,0.645
0.188742,0.64575
0.19764,0.6465
0.183677,0.64725
0.177381,0.648
0.176149,0.64875
0.173137,0.6495
0.197092,0.65025
0.165471,0.651
0.173548,0.65175
0.190795,0.6525
0.194902,0.65325
0.159996,0.654
0.155889,0.65475
0.178613,0.6555
0.178613,0.65625
0.181487,0.657
0.176012,0.65775
0.186415,0.6585
0.191754,0.65925
0.165471,0.66
0.174506,0.66075
0.196818,0.6615
0.169031,0.66225
0.17081,0.663
0.195723,0.66375
0.180529,0.6645
0.18532,0.66525
0.160133,0.666
0.192986,0.66675
0.17259,0.6675
0.188058,0.66825
0.171221,0.669
0.18135,0.66975
0.171084,0.6705
0.174643,0.67125
0.199009,0.672
0.181076,0.67275
0.155479,0.6735
0.168894,0.67425
0.201883,0.675
0.165061,0.67575
0.16684,0.6765
0.191754,0.67725
0.192164,0.678
0.171221,0.67875
0.174506,0.6795
0.191754,0.68025
0.186826,0.681
0.179434,0.68175
0.180666,0.6825
0.186141,0.68325
0.177244,0.684
0.187099,0.68475
0.176285,0.6855
0.19805,0.68625
0.171631,0.687
0.197092,0.68775
0.168483,0.6885
0.18094,0.68925
0.184088,0.69
0.163008,0.69075
0.195997,0.6915
0.182035,0.69225
0.174917,0.693
0.181761,0.69375
0.183814,0.6945
0.167388,0.69525
0.187784,0.696
0.174506,0.69675
0.179434,0.6975
0.173822,0.69825
0.1897,0.699
0.197777,0.69975
0.18135,0.7005
0.176833,0.70125
0.176696,0.702
0.182582,0.70275
0.18313,0.7035
0.169304,0.70425
0.150003,0.705
0.162597,0.70575
0.18751,0.7065
0.181076,0.70725
0.196271,0.708
0.173958,0.70875
0.163144,0.7095
0.179708,0.71025
0.17519,0.711
0.16684,0.71175
0.166977,0.7125
0.151098,0.71325
0.192438,0.714
0.188058,0.71475
0.177244,0.7155
0.181624,0.71625
0.186278,0.717
0.172179,0.71775
0.178202,0.7185
0.180529,0.71925
0.179981,0.72
0.157806,0.72075
0.177107,0.7215
0.182582,0.72225
0.190795,0.723
0.167251,0.72375
0.182445,0.7245
0.180392,0.72525
0.167525,0.726
0.14973,0.72675
0.171631,0.7275
0.173411,0.72825
0.158627,0.729
0.160544,0.72975
0.198872,0.7305
0.192438,0.73125
0.159996,0.732
0.169578,0.73275
0.186141,0.7335
0.167799,0.73425
0.174917,0.735
0.194354,0.73575
0.188468,0.7365
0.176833,0.73725
0.162597,0.738
0.179844,0.73875
0.181076,0.7395
0.182582,0.74025
0.174917,0.741
0.189974,0.74175
0.173274,0.7425
0.173958,0.74325
0.190932,0.744
0.183951,0.74475
0.18354,0.7455
0.170262,0.74625
0.173274,0.747
0.183677,0.74775
0.186963,0.7485
0.158217,0.74925
0.184772,0.75
0.16684,0.75075
0.155889,0.7515
0.177928,0.75225
0.188331,0.753
0.189563,0.75375
0.167662,0.7545
0.177381,0.75525
0.172316,0.756
0.16684,0.75675
0.155889,0.7575
0.181076,0.75825
0.179023,0.759
0.189837,0.75975
0.167525,0.7605
0.176012,0.76125
0.174095,0.762
0.162323,0.76275
0.161912,0.7635
0.182582,0.76425
0.17081,0.765
0.15849,0.76575
0.162186,0.7665
0.169441,0.76725
0.164924,0.768
0.168483,0.76875
0.175327,0.7695
0.189974,0.77025
0.160954,0.771
0.167251,0.77175
0.18135,0.7725
0.18532,0.77325
0.174643,0.774
0.188058,0.77475
0.165882,0.7755
0.146034,0.77625
0.169989,0.777
0.182172,0.77775
0.172726,0.7785
0.175875,0.77925
0.158353,0.78
0.170126,0.78075
0.158217,0.7815
0.176422,0.78225
0.188058,0.783
0.187647,0.78375
0.170673,0.7845
0.172179,0.78525
0.179571,0.786
0.176012,0.78675
0.169852,0.7875
0.173,0.78825
0.178065,0.789
0.165608,0.78975
0.156437,0.7905
0.169578,0.79125
0.161502,0.792
0.181898,0.79275
0.161639,0.7935
0.167388,0.79425
0.169304,0.795
0.165061,0.79575
0.153152,0.7965
0.176285,0.79725
0.162871,0.798
0.153836,0.79875
0.185046,0.7995
0.16465,0.80025
0.170126,0.801
0.147129,0.80175
0.18135,0.8025
0.171494,0.80325
0.160817,0.804
0.154247,0.80475
0.191343,0.8055
0.177244,0.80625
0.167525,0.807
0.163008,0.80775
0.178065,0.8085
0.172726,0.80925
0.16684,0.81
0.192301,0.81075
0.155068,0.8115
0.15411,0.81225
0.16068,0.813
0.171084,0.81375
0.173548,0.8145
0.158627,0.81525
0.173137,0.816
0.158627,0.81675
0.174095,0.8175
0.164513,0.81825
0.169031,0.819
0.173548,0.81975
0.16068,0.8205
0.156026,0.82125
0.183267,0.822
0.182172,0.82275
0.152467,0.8235
0.161365,0.82425
0.183267,0.825
0.156437,0.82575
0.172316,0.8265
0.183404,0.82725
0.170126,0.828
0.167251,0.82875
0.161228,0.8295
0.178476,0.83025
0.170673,0.831
0.175464,0.83175
0.173822,0.8325
0.173,0.83325
0.151235,0.834
0.152604,0.83475
0.172453,0.8355
0.175464,0.83625
0.153562,0.837
0.153699,0.83775
0.18532,0.8385
0.170673,0.83925
0.159996,0.84
0.166019,0.84075
0.162186,0.8415
0.153289,0.84225
0.164787,0.843
0.146718,0.84375
0.184499,0.8445
0.165061,0.84525
0.152604,0.846
0.171631,0.84675
0.159038,0.8475
0.155479,0.84825
0.152194,0.849
0.173137,0.84975
0.16643,0.8505
0.157395,0.85125
0.157121,0.852
0.169304,0.85275
0.163555,0.8535
0.165608,0.85425
0.163008,0.855
0.161639,0.85575
