NMR signal (mV),time (s)
0.219815,0.0
0.165382,0.00075
0.190932,0.0015
0.168346,0.00225
0.17519,0.003
0.171768,0.00375
0.157943,0.0045
0.170399,0.00525
0.168346,0.006
0.168072,0.00675
0.184088,0.0075
0.168894,0.00825
0.175738,0.009
0.176012,0.00975
0.166977,0.0105
0.175053,0.01125
0.159722,0.012
0.182035,0.01275
0.176285,0.0135
0.170126,0.01425
0.162323,0.015
0.165471,0.01575
0.172863,0.0165
0.155889,0.01725
0.186141,0.018
0.173411,0.01875
0.166156,0.0195
0.170947,0.02025
0.181624,0.021
0.185867,0.02175
0.159038,0.0225
0.155753,0.02325
0.170673,0.024
0.169167,0.02475
0.165745,0.0255
0.18094,0.02625
0.164376,0.027
0.158217,0.02775
0.158764,0.0285
0.179434,0.02925
0.186415,0.03
0.161091,0.03075
0.150551,0.0315
0.158901,0.03225
0.164239,0.033
0.169989,0.03375
0.175053,0.0345
0.175601,0.03525
0.162323,0.036
0.144939,0.03675
0.178339,0.0375
0.166156,0.03825
0.154931,0.039
0.148771,0.03975
0.175327,0.0405
0.166019,0.04125
0.151783,0.042
0.169715,0.04275
0.172453,0.0435
0.162323,0.04425
0.159175,0.045
0.180529,0.04575
0.170262,0.0465
0.152467,0.04725
0.15849,0.048
0.168757,0.04875
0.146171,0.0495
0.148908,0.05025
0.163692,0.051
0.153836,0.05175
0.166293,0.0525
0.161912,0.05325
0.163008,0.054
0.172863,0.05475
0.152194,0.0555
0.168757,0.05625
0.164924,0.057
0.148908,0.05775
0.145897,0.0585
0.18751,0.05925
0.149866,0.06
0.151509,0.06075
0.149593,0.0615
0.180666,0.06225
0.161228,0.063
0.150825,0.06375
0.154384,0.0645
0.156437,0.06525
0.159448,0.066
0.153152,0.06675
0.162186,0.0675
0.165882,0.06825
0.159312,0.069
0.148361,0.06975
0.180529,0.0705
0.162186,0.07125
0.153973,0.072
0.168483,0.07275
0.167114,0.0735
0.149319,0.07425
0.148498,0.075
0.174917,0.07575
0.173411,0.0765
0.148771,0.07725
0.168757,0.078
0.176149,0.07875
0.172179,0.0795
0.144802,0.08025
0.159175,0.081
0.161502,0.08175
0.165745,0.0825
0.15849,0.08325
0.155479,0.084
0.161228,0.08475
0.146718,0.0855
0.138505,0.08625
0.175738,0.087
0.157395,0.08775
0.16643,0.0885
0.172453,0.08925
0.174232,0.09
0.156163,0.09075
0.148634,0.0915
0.171905,0.09225
0.170262,0.093
0.164103,0.09375
0.151372,0.0945
0.175875,0.09525
0.151098,0.096
0.14973,0.09675
0.159585,0.0975
0.169852,0.09825
0.160817,0.099
0.160954,0.09975
0.171358,0.1005
0.165608,0.10125
0.151509,0.102
0.157806,0.10275
0.161228,0.1035
0.163555,0.10425
0.15849,0.105
0.165061,0.10575
0.161228,0.1065
0.161502,0.10725
0.133166,0.108
0.157943,0.10875
