NMR signal (mV),time (s)
0.292912,0.0
0.238158,0.00075
0.263071,0.0015
0.254995,0.00225
0.257048,0.003
0.247466,0.00375
0.248972,0.0045
0.269094,0.00525
0.250478,0.006
0.259512,0.00675
0.247329,0.0075
0.26225,0.00825
0.271969,0.009
0.264714,0.00975
0.270737,0.0105
0.249656,0.01125
0.246371,0.012
0.267999,0.01275
0.256774,0.0135
0.237473,0.01425
0.240622,0.015
0.265535,0.01575
0.241443,0.0165
0.251573,0.01725
0.265672,0.018
0.274159,0.01875
0.249519,0.0195
0.235146,0.02025
0.263619,0.021
0.263619,0.02175
0.253489,0.0225
0.233641,0.02325
0.237473,0.024
0.236378,0.02475
0.248972,0.0255
0.242128,0.02625
0.260881,0.027
0.251025,0.02775
0.235694,0.0285
0.243086,0.02925
0.267178,0.03
0.255679,0.03075
0.241306,0.0315
0.245002,0.03225
0.24774,0.033
0.241854,0.03375
0.25609,0.0345
0.251299,0.03525
0.242401,0.036
0.246508,0.03675
0.249246,0.0375
0.26225,0.03825
0.241169,0.039
0.235831,0.03975
0.233504,0.0405
0.249656,0.04125
0.236652,0.042
0.215024,0.04275
0.261839,0.0435
0.252531,0.04425
0.253489,0.045
0.230903,0.04575
0.255269,0.0465
0.242538,0.04725
0.233778,0.048
0.238569,0.04875
0.246919,0.0495
0.241169,0.05025
0.237473,0.051
0.247603,0.05175
0.245824,0.0525
0.253489,0.05325
0.232135,0.054
0.265809,0.05475
0.247466,0.0555
0.254995,0.05625
0.251573,0.057
0.237473,0.05775
0.263756,0.0585
0.228165,0.05925
0.250067,0.06
0.261565,0.06075
0.255679,0.0615
0.224332,0.06225
0.247466,0.063
0.25431,0.06375
0.241033,0.0645
0.247329,0.06525
0.242812,0.066
0.258554,0.06675
0.251983,0.0675
0.252394,0.06825
0.22707,0.069
0.243633,0.06975
0.226659,0.0705
0.234873,0.07125
0.243496,0.072
0.234599,0.07275
0.232409,0.0735
0.252394,0.07425
0.245139,0.075
0.234462,0.07575
0.241991,0.0765
0.240211,0.07725
0.241033,0.078
0.227618,0.07875
0.239253,0.0795
0.23761,0.08025
0.242949,0.081
0.242812,0.08175
0.248151,0.0825
0.255406,0.08325
0.23761,0.084
0.251846,0.08475
0.256638,0.0855
0.226112,0.08625
0.233641,0.087
0.227344,0.08775
0.241306,0.0885
0.226249,0.08925
0.233641,0.09
0.250478,0.09075
0.239527,0.0915
0.22885,0.09225
0.245139,0.093
0.257322,0.09375
0.245002,0.0945
0.224606,0.09525
0.258965,0.096
0.25828,0.09675
0.228439,0.0975
0.230766,0.09825
0.243496,0.099
0.256638,0.09975
0.234188,0.1005
0.23104,0.10125
0.248424,0.102
0.242128,0.10275
0.230492,0.1035
0.248835,0.10425
0.247192,0.105
0.244728,0.10575
0.238158,0.1065
0.244044,0.10725
0.252531,0.108
0.234462,0.10875
0.227207,0.1095
0.242949,0.11025
0.248561,0.111
0.224196,0.11175
0.231314,0.1125
0.250478,0.11325
0.244044,0.114
0.223922,0.11475
0.22885,0.1155
0.228713,0.11625
0.234325,0.117
0.22091,0.11775
0.245139,0.1185
0.230629,0.11925
0.235968,0.12
0.249656,0.12075
0.233367,0.1215
0.245687,0.12225
0.221868,0.123
0.241717,0.12375
0.242264,0.1245
0.236926,0.12525
0.242264,0.126
0.236652,0.12675
0.229397,0.1275
0.216667,0.12825
0.242401,0.129
0.255269,0.12975
0.218173,0.1305
0.240074,0.13125
0.248835,0.132
0.234873,0.13275
0.226933,0.1335
0.237473,0.13425
0.235283,0.135
0.234462,0.13575
0.221047,0.1365
0.227618,0.13725
0.255816,0.138
0.228302,0.13875
0.219131,0.1395
0.227618,0.14025
0.242675,0.141
0.214887,0.14175
0.234736,0.1425
0.228028,0.14325
0.227344,0.144
0.23939,0.14475
0.223922,0.1455
0.232682,0.14625
0.241443,0.147
0.233367,0.14775
0.220089,0.1485
0.249109,0.14925
0.2372,0.15
0.232956,0.15075
0.24158,0.1515
0.232546,0.15225
0.236241,0.153
0.217899,0.15375
0.244044,0.1545
0.238295,0.15525
0.238158,0.156
0.232956,0.15675
0.252257,0.1575
0.23323,0.15825
0.227344,0.159
0.224196,0.15975
0.234325,0.1605
0.232135,0.16125
0.233093,0.162
0.235968,0.16275
0.254584,0.1635
0.225154,0.16425
0.239664,0.165
0.251983,0.16575
0.226523,0.1665
0.229671,0.16725
0.219131,0.168
0.233914,0.16875
0.236515,0.1695
0.231177,0.17025
0.235968,0.171
0.242401,0.17175
0.225838,0.1725
0.221321,0.17325
0.210233,0.174
0.250067,0.17475
0.237063,0.1755
0.23323,0.17625
0.240759,0.177
0.231998,0.17775
0.227207,0.1785
0.22707,0.17925
0.23323,0.18
0.236378,0.18075
0.228302,0.1815
0.236105,0.18225
0.248561,0.183
0.225017,0.18375
0.222827,0.1845
0.221458,0.18525
0.222827,0.186
0.216941,0.18675
0.209686,0.1875
0.241169,0.18825
0.23542,0.189
0.21872,0.18975
0.223785,0.1905
0.230082,0.19125
0.226523,0.192
0.221458,0.19275
0.229534,0.1935
0.222142,0.19425
0.235831,0.195
0.215572,0.19575
0.219541,0.1965
0.219678,0.19725
0.217214,0.198
0.213382,0.19875
0.235557,0.1995
0.233914,0.20025
0.224196,0.201
0.220637,0.20175
0.22707,0.2025
0.227481,0.20325
0.228302,0.204
0.225428,0.20475
0.232956,0.2055
0.21475,0.20625
0.226933,0.207
0.237747,0.20775
0.218857,0.2085
0.218583,0.20925
0.213518,0.21
