NMR signal (mV),time (s)
0.280593,0.0
0.240943,0.00075
0.274159,0.0015
0.244044,0.00225
0.242401,0.003
0.255269,0.00375
0.233367,0.0045
0.262113,0.00525
0.2205,0.006
0.282235,0.00675
0.236926,0.0075
0.24993,0.00825
0.232546,0.009
0.243496,0.00975
0.247192,0.0105
0.261018,0.01125
0.244181,0.012
0.253489,0.01275
0.249383,0.0135
0.240896,0.01425
0.217214,0.015
0.254447,0.01575
0.255679,0.0165
0.234462,0.01725
0.230903,0.018
0.22885,0.01875
0.253489,0.0195
0.258417,0.02025
0.234873,0.021
0.254584,0.02175
0.24336,0.0225
0.24158,0.02325
0.241306,0.024
0.240485,0.02475
0.234462,0.0255
0.22707,0.02625
0.240759,0.027
0.241443,0.02775
0.229397,0.0285
0.239937,0.02925
0.256911,0.03
0.230492,0.03075
0.253626,0.0315
0.242401,0.03225
0.255406,0.033
0.244181,0.03375
0.240759,0.0345
0.239937,0.03525
0.246234,0.036
0.226796,0.03675
0.242128,0.0375
0.236378,0.03825
0.244044,0.039
0.234462,0.03975
0.239937,0.0405
0.242675,0.04125
0.249109,0.042
0.248424,0.04275
0.23761,0.0435
0.233641,0.04425
0.24596,0.045
0.220773,0.04575
0.243633,0.0465
0.241991,0.04725
0.228713,0.048
0.227481,0.04875
0.234325,0.0495
0.241443,0.05025
0.235694,0.051
0.225428,0.05175
0.234873,0.0525
0.232546,0.05325
0.225154,0.054
0.249109,0.05475
0.244728,0.0555
0.248287,0.05625
0.245824,0.057
0.238569,0.05775
0.236926,0.0585
0.244181,0.05925
0.234051,0.06
0.239937,0.06075
0.224332,0.0615
0.247192,0.06225
0.223648,0.063
0.228576,0.06375
0.240896,0.0645
0.246645,0.06525
0.245413,0.066
0.252668,0.06675
0.226523,0.0675
0.230629,0.06825
0.244728,0.069
0.219541,0.06975
0.236378,0.0705
0.247877,0.07125
0.255542,0.072
0.236926,0.07275
0.225428,0.0735
0.239116,0.07425
0.260197,0.075
0.206537,0.07575
0.246645,0.0765
0.245002,0.07725
0.22926,0.078
0.238842,0.07875
0.215709,0.0795
0.241854,0.08025
0.214066,0.081
0.232272,0.08175
0.234736,0.0825
0.236652,0.08325
0.231587,0.084
0.236789,0.08475
0.232135,0.0855
0.240896,0.08625
0.237337,0.087
0.222416,0.08775
0.253763,0.0885
0.248151,0.08925
0.242128,0.09
0.224743,0.09075
0.246508,0.0915
0.224196,0.09225
0.227618,0.093
0.230629,0.09375
0.254721,0.0945
0.246919,0.09525
0.238158,0.096
0.224606,0.09675
0.244044,0.0975
0.243907,0.09825
0.236378,0.099
0.230903,0.09975
0.244865,0.1005
0.224469,0.10125
0.235283,0.102
0.243907,0.10275
0.21215,0.1035
0.215161,0.10425
0.234599,0.105
0.236241,0.10575
0.225975,0.1065
0.236378,0.10725
0.233778,0.108
0.233367,0.10875
0.205716,0.1095
0.22488,0.11025
0.243496,0.111
0.235283,0.11175
0.227891,0.1125
0.226933,0.11325
0.234736,0.114
0.230903,0.11475
0.251573,0.1155
0.244728,0.11625
0.236652,0.117
0.213245,0.11775
0.234599,0.1185
0.218173,0.11925
0.2205,0.12
0.218857,0.12075
0.230492,0.1215
0.222416,0.12225
0.237747,0.123
0.234736,0.12375
0.246782,0.1245
0.237884,0.12525
0.234462,0.126
0.215709,0.12675
0.245002,0.1275
0.221321,0.12825
0.22707,0.129
0.251983,0.12975
0.239253,0.1305
0.219952,0.13125
0.218036,0.132
0.239253,0.13275
0.223648,0.1335
0.208727,0.13425
0.221321,0.135
0.237063,0.13575
0.22885,0.1365
0.221458,0.13725
0.236105,0.138
0.252257,0.13875
0.223785,0.1395
0.235283,0.14025
0.235146,0.141
0.231861,0.14175
0.217625,0.1425
0.234325,0.14325
0.230903,0.144
0.235146,0.14475
0.209138,0.1455
0.228987,0.14625
0.232956,0.147
0.234188,0.14775
0.23323,0.1485
0.237337,0.14925
0.226249,0.15
0.211876,0.15075
0.220773,0.1515
0.22488,0.15225
0.235283,0.153
0.2231,0.15375
0.219131,0.1545
0.218994,0.15525
0.212423,0.156
0.236515,0.15675
0.236652,0.1575
0.226523,0.15825
0.216667,0.159
0.226796,0.15975
0.242949,0.1605
0.227481,0.16125
0.217077,0.162
0.235557,0.16275
0.225564,0.1635
0.218857,0.16425
0.218036,0.165
0.235694,0.16575
0.242675,0.1665
0.232546,0.16725
0.228165,0.168
0.240759,0.16875
0.233367,0.1695
0.214887,0.17025
0.219952,0.171
0.223785,0.17175
0.22885,0.1725
0.217351,0.17325
0.244728,0.174
0.219405,0.17475
0.211054,0.1755
0.213655,0.17625
0.2231,0.177
0.236789,0.17775
0.213518,0.1785
0.223648,0.17925
0.232546,0.18
0.209823,0.18075
0.227207,0.1815
0.238842,0.18225
0.217214,0.183
0.223648,0.18375
0.200925,0.1845
0.222279,0.18525
0.228576,0.186
0.213382,0.18675
0.213518,0.1875
0.23104,0.18825
0.231998,0.189
0.203389,0.18975
0.224332,0.1905
0.2231,0.19125
0.217625,0.192
0.211739,0.19275
0.228713,0.1935
0.223648,0.19425
0.221868,0.195
0.21434,0.19575
0.225017,0.1965
0.215709,0.19725
0.217488,0.198
0.217077,0.19875
0.23939,0.1995
0.210644,0.20025
0.212286,0.201
0.237063,0.20175
0.235968,0.2025
0.21215,0.20325
0.20202,0.204
0.230219,0.20475
0.219541,0.2055
0.212286,0.20625
0.211191,0.207
0.230766,0.20775
0.219541,0.2085
0.221047,0.20925
