NMR signal (mV),time (s)
0.296198,0.0
0.26841,0.00075
0.244592,0.0015
0.258554,0.00225
0.24993,0.003
0.247055,0.00375
0.256911,0.0045
0.249383,0.00525
0.24774,0.006
0.265261,0.00675
0.249383,0.0075
0.252805,0.00825
0.26266,0.009
0.25431,0.00975
0.234051,0.0105
0.240485,0.01125
0.263756,0.012
0.253763,0.01275
0.2539,0.0135
0.248972,0.01425
0.248287,0.015
0.255679,0.01575
0.238569,0.0165
0.265535,0.01725
0.254584,0.018
0.242812,0.01875
0.239253,0.0195
0.251299,0.02025
0.23542,0.021
0.247192,0.02175
0.250341,0.0225
0.254721,0.02325
0.250888,0.024
0.254858,0.02475
0.255542,0.0255
0.23939,0.02625
0.248698,0.027
0.221184,0.02775
0.251025,0.0285
0.23761,0.02925
0.22707,0.03
0.24377,0.03075
0.247329,0.0315
0.24774,0.03225
0.240759,0.033
0.240622,0.03375
0.244728,0.0345
0.229945,0.03525
0.227755,0.036
0.263892,0.03675
0.253763,0.0375
0.255679,0.03825
0.24377,0.039
0.234599,0.03975
0.250478,0.0405
0.239116,0.04125
0.258417,0.042
0.245687,0.04275
0.240622,0.0435
0.234188,0.04425
0.242264,0.045
0.250751,0.04575
0.234325,0.0465
0.231177,0.04725
0.246234,0.048
0.238432,0.04875
0.22488,0.0495
0.239253,0.05025
0.253489,0.051
0.247877,0.05175
0.244455,0.0525
0.247329,0.05325
0.254037,0.054
0.224469,0.05475
0.246782,0.0555
0.251573,0.05625
0.230629,0.057
0.23323,0.05775
0.232546,0.0585
0.239801,0.05925
0.240759,0.06
0.234051,0.06075
0.264303,0.0615
0.228987,0.06225
0.247055,0.063
0.237473,0.06375
0.240348,0.0645
0.241991,0.06525
0.238842,0.066
0.247877,0.06675
0.245413,0.0675
0.239116,0.06825
0.242675,0.069
0.253352,0.06975
0.241854,0.0705
0.223922,0.07125
0.241033,0.072
0.259375,0.07275
0.242538,0.0735
0.227207,0.07425
0.240485,0.075
0.259512,0.07575
0.247603,0.0765
0.235968,0.07725
0.234051,0.078
0.240622,0.07875
0.238158,0.0795
0.240211,0.08025
0.246371,0.081
0.239116,0.08175
0.227618,0.0825
0.240759,0.08325
0.244865,0.084
0.244181,0.08475
0.230766,0.0855
0.246919,0.08625
0.250204,0.087
0.231314,0.08775
0.234599,0.0885
0.237063,0.08925
0.232956,0.09
0.219268,0.09075
0.24158,0.0915
0.238705,0.09225
0.236105,0.093
0.238979,0.09375
0.230355,0.0945
0.25431,0.09525
0.234325,0.096
0.241306,0.09675
0.251025,0.0975
0.241717,0.09825
0.228713,0.099
0.236241,0.09975
0.260881,0.1005
0.244181,0.10125
0.241443,0.102
0.243496,0.10275
0.254037,0.1035
0.25431,0.10425
0.219131,0.105
0.248287,0.10575
0.25212,0.1065
0.226386,0.10725
0.241991,0.108
0.244455,0.10875
0.243086,0.1095
0.237063,0.11025
0.238158,0.111
0.233778,0.11175
0.219952,0.1125
0.225291,0.11325
0.243223,0.114
0.243633,0.11475
0.24158,0.1155
0.238295,0.11625
0.230355,0.117
0.24377,0.11775
0.217214,0.1185
0.228439,0.11925
0.233093,0.12
0.236652,0.12075
0.217488,0.1215
0.244181,0.12225
0.234462,0.123
0.233504,0.12375
0.219678,0.1245
0.234051,0.12525
0.239253,0.126
0.209138,0.12675
0.22926,0.1275
0.242675,0.12825
0.226112,0.129
0.225701,0.12975
0.228987,0.1305
0.236241,0.13125
0.220637,0.132
0.225017,0.13275
0.234873,0.1335
