NMR signal (mV),time (s)
0.307559,0.0
0.240806,0.00075
0.252394,0.0015
0.255816,0.00225
0.253078,0.003
0.272516,0.00375
0.254995,0.0045
0.265809,0.00525
0.252805,0.006
0.238569,0.00675
0.259375,0.0075
0.26444,0.00825
0.249383,0.009
0.258554,0.00975
0.284152,0.0105
0.273201,0.01125
0.254174,0.012
0.26622,0.01275
0.271421,0.0135
0.24555,0.01425
0.243086,0.015
0.246919,0.01575
0.256227,0.0165
0.229397,0.01725
0.249109,0.018
0.265535,0.01875
0.252668,0.0195
0.234325,0.02025
0.245276,0.021
0.258965,0.02175
0.267451,0.0225
0.260607,0.02325
0.261565,0.024
0.267862,0.02475
0.240211,0.0255
0.244455,0.02625
0.249519,0.027
0.271832,0.02775
0.242401,0.0285
0.25431,0.02925
0.257596,0.03
0.235146,0.03075
0.243907,0.0315
0.269642,0.03225
0.251299,0.033
0.240622,0.03375
0.266083,0.0345
0.25609,0.03525
0.261839,0.036
0.222827,0.03675
0.274159,0.0375
0.258143,0.03825
0.258828,0.039
0.246097,0.03975
0.259375,0.0405
0.258828,0.04125
0.246508,0.042
0.260607,0.04275
0.27895,0.0435
0.246097,0.04425
0.236105,0.045
0.257185,0.04575
0.239116,0.0465
0.235831,0.04725
0.256774,0.048
0.242949,0.04875
0.245002,0.0495
0.244865,0.05025
0.264988,0.051
0.255406,0.05175
0.246371,0.0525
0.220637,0.05325
0.238158,0.054
0.260333,0.05475
0.247603,0.0555
0.234599,0.05625
0.268683,0.057
0.26047,0.05775
0.250478,0.0585
0.248698,0.05925
0.246645,0.06
0.233504,0.06075
0.238842,0.0615
0.261976,0.06225
0.243223,0.063
0.26225,0.06375
0.244318,0.0645
0.256774,0.06525
0.247329,0.066
0.243223,0.06675
0.242401,0.0675
0.255816,0.06825
0.258828,0.069
0.238979,0.06975
0.269094,0.0705
0.270052,0.07125
0.238569,0.072
0.261429,0.07275
0.236652,0.0735
0.228302,0.07425
0.256638,0.075
0.247192,0.07575
0.247466,0.0765
0.253215,0.07725
0.232135,0.078
0.241306,0.07875
0.237473,0.0795
0.22488,0.08025
0.244455,0.081
0.245139,0.08175
0.242128,0.0825
0.231724,0.08325
0.241991,0.084
0.242812,0.08475
0.244728,0.0855
0.24336,0.08625
0.260744,0.087
0.244181,0.08775
0.233641,0.0885
0.223374,0.08925
0.23501,0.09
0.246234,0.09075
0.242949,0.0915
0.251436,0.09225
0.253763,0.093
0.24993,0.09375
0.220089,0.0945
0.238569,0.09525
0.229397,0.096
0.22488,0.09675
0.254174,0.0975
0.243907,0.09825
0.253352,0.099
0.229808,0.09975
0.249519,0.1005
0.226249,0.10125
0.248151,0.102
0.232819,0.10275
0.254995,0.1035
0.240211,0.10425
0.230355,0.105
0.236652,0.10575
0.241854,0.1065
0.230766,0.10725
0.238158,0.108
0.240896,0.10875
0.247192,0.1095
0.244455,0.11025
0.238432,0.111
0.242538,0.11175
0.234736,0.1125
0.237063,0.11325
0.233914,0.114
0.250204,0.11475
0.24336,0.1155
0.24377,0.11625
0.258965,0.117
0.244181,0.11775
0.222964,0.1185
0.241033,0.11925
0.246371,0.12
0.243086,0.12075
0.235146,0.1215
0.253215,0.12225
0.247877,0.123
0.225291,0.12375
0.224469,0.1245
0.265535,0.12525
0.256364,0.126
0.222142,0.12675
0.238979,0.1275
0.250751,0.12825
0.247329,0.129
0.226249,0.12975
0.233093,0.1305
0.242538,0.13125
0.252531,0.132
0.244181,0.13275
0.248424,0.1335
0.249109,0.13425
0.226249,0.135
0.234462,0.13575
0.252531,0.1365
0.249109,0.13725
0.229397,0.138
0.254037,0.13875
0.234599,0.1395
0.229808,0.14025
0.24158,0.141
0.261702,0.14175
0.258554,0.1425
0.234736,0.14325
0.238158,0.144
0.236789,0.14475
0.248424,0.1455
0.231587,0.14625
0.247329,0.147
0.251983,0.14775
0.218309,0.1485
0.221458,0.14925
0.234325,0.15
0.250751,0.15075
0.223237,0.1515
0.230766,0.15225
0.251846,0.153
0.224332,0.15375
0.213655,0.1545
0.231314,0.15525
0.263071,0.156
0.23542,0.15675
0.235557,0.1575
0.231998,0.15825
0.242128,0.159
0.235557,0.15975
0.226659,0.1605
0.232135,0.16125
0.225975,0.162
0.213929,0.16275
0.23323,0.1635
0.242949,0.16425
0.230766,0.165
0.236652,0.16575
0.234736,0.1665
0.235831,0.16725
0.232819,0.168
0.242128,0.16875
0.239527,0.1695
0.225975,0.17025
0.220773,0.171
0.241717,0.17175
0.229397,0.1725
0.236515,0.17325
0.244455,0.174
0.250615,0.17475
0.250478,0.1755
0.238295,0.17625
0.229945,0.177
0.242949,0.17775
0.238021,0.1785
0.228302,0.17925
0.220089,0.18
0.240622,0.18075
0.224332,0.1815
0.237473,0.18225
0.221184,0.183
0.225975,0.18375
0.238432,0.1845
0.233641,0.18525
0.230629,0.186
0.245687,0.18675
0.245413,0.1875
0.238569,0.18825
0.236926,0.189
0.227618,0.18975
0.215435,0.1905
0.249519,0.19125
0.242401,0.192
0.245824,0.19275
0.237884,0.1935
0.242264,0.19425
0.222553,0.195
0.222142,0.19575
0.23761,0.1965
0.218583,0.19725
0.235557,0.198
0.226112,0.19875
0.226659,0.1995
0.211054,0.20025
0.216804,0.201
0.251846,0.20175
0.238295,0.2025
0.220773,0.20325
0.229945,0.204
0.236378,0.20475
0.244865,0.2055
0.223922,0.20625
0.228165,0.207
0.234188,0.20775
0.22926,0.2085
0.200377,0.20925
0.248287,0.21
0.220089,0.21075
0.218857,0.2115
0.244455,0.21225
0.24596,0.213
0.220773,0.21375
0.225838,0.2145
0.241169,0.21525
0.241443,0.216
0.2231,0.21675
0.21475,0.2175
0.249793,0.21825
0.241717,0.219
0.215845,0.21975
0.228713,0.2205
0.243086,0.22125
0.24377,0.222
0.230492,0.22275
0.222416,0.2235
0.222279,0.22425
0.232682,0.225
0.232272,0.22575
0.242128,0.2265
0.222827,0.22725
0.229808,0.228
0.227618,0.22875
0.218583,0.2295
0.231998,0.23025
0.222827,0.231
0.226933,0.23175
0.22488,0.2325
0.212423,0.23325
0.207906,0.234
0.229808,0.23475
0.243907,0.2355
0.206948,0.23625
0.216667,0.237
0.237063,0.23775
0.2231,0.2385
0.220089,0.23925
0.238021,0.24
0.244044,0.24075
0.21215,0.2415
0.207769,0.24225
0.242675,0.243
0.229671,0.24375
0.229123,0.2445
0.225291,0.24525
0.248151,0.246
0.202568,0.24675
0.205305,0.2475
0.229671,0.24825
0.217899,0.249
0.215435,0.24975
0.222416,0.2505
0.239937,0.25125
0.213792,0.252
0.209001,0.25275
0.22091,0.2535
0.235557,0.25425
0.22269,0.255
0.213792,0.25575
0.232272,0.2565
0.225154,0.25725
0.21872,0.258
0.218173,0.25875
0.218309,0.2595
0.24158,0.26025
0.210781,0.261
0.218857,0.26175
0.23939,0.2625
0.226112,0.26325
0.223374,0.264
0.210644,0.26475
0.230492,0.2655
0.200925,0.26625
0.215298,0.267
0.214203,0.26775
0.213108,0.2685
0.192301,0.26925
0.228165,0.27
0.227481,0.27075
0.229534,0.2715
0.227344,0.27225
0.228028,0.273
0.245687,0.27375
0.225291,0.2745
0.222005,0.27525
0.218173,0.276
0.218036,0.27675
0.224196,0.2775
0.219405,0.27825
0.228302,0.279
0.213792,0.27975
0.199282,0.2805
0.228165,0.28125
0.231587,0.282
0.234188,0.28275
0.203526,0.2835
0.248014,0.28425
0.237473,0.285
0.202841,0.28575
0.210781,0.2865
0.230766,0.28725
0.206537,0.288
0.214614,0.28875
0.231998,0.2895
0.231998,0.29025
0.215982,0.291
0.2064,0.29175
0.20818,0.2925
0.219268,0.29325
0.203389,0.294
0.212286,0.29475
0.233367,0.2955
0.215435,0.29625
0.2038,0.297
0.226659,0.29775
0.228987,0.2985
0.230903,0.29925
0.2231,0.3
0.228576,0.30075
0.219541,0.3015
0.208591,0.30225
0.23104,0.303
0.215024,0.30375
0.218857,0.3045
0.218446,0.30525
0.227891,0.306
0.213108,0.30675
0.19586,0.3075
0.203252,0.30825
0.224469,0.309
0.203936,0.30975
0.198461,0.3105
0.223922,0.31125
0.228576,0.312
0.206948,0.31275
0.21872,0.3135
0.205579,0.31425
0.224606,0.315
0.212697,0.31575
0.215709,0.3165
0.213382,0.31725
0.222553,0.318
0.214477,0.31875
0.230629,0.3195
0.221732,0.32025
0.214066,0.321
0.200514,0.32175
0.232546,0.3225
0.215572,0.32325
0.210507,0.324
0.221458,0.32475
0.206263,0.3255
0.214203,0.32625
0.218036,0.327
0.226112,0.32775
0.226523,0.3285
0.219541,0.32925
0.225291,0.33
0.214477,0.33075
0.207222,0.3315
0.207222,0.33225
0.2038,0.333
0.206537,0.33375
0.221321,0.3345
0.203252,0.33525
0.244044,0.336
0.208727,0.33675
0.202841,0.3375
0.214477,0.33825
0.235831,0.339
0.20024,0.33975
0.199556,0.3405
0.195313,0.34125
0.229808,0.342
0.210233,0.34275
0.222827,0.3435
0.210781,0.34425
0.222416,0.345
0.212971,0.34575
0.199009,0.3465
0.214066,0.34725
0.225428,0.348
0.221732,0.34875
0.228576,0.3495
0.230492,0.35025
0.202978,0.351
0.21256,0.35175
0.227755,0.3525
0.217762,0.35325
0.20202,0.354
0.215982,0.35475
0.23939,0.3555
0.202568,0.35625
0.205579,0.357
0.206263,0.35775
0.217762,0.3585
0.206948,0.35925
0.218994,0.36
0.202841,0.36075
0.239116,0.3615
0.199282,0.36225
0.211602,0.363
0.214477,0.36375
0.222964,0.3645
0.192712,0.36525
0.217077,0.366
0.216941,0.36675
0.218173,0.3675
0.213108,0.36825
0.211602,0.369
0.225975,0.36975
0.206948,0.3705
0.20599,0.37125
0.219131,0.372
0.195723,0.37275
0.201883,0.3735
0.230355,0.37425
0.223785,0.375
0.225975,0.37575
0.197092,0.3765
0.230766,0.37725
0.213382,0.378
0.211465,0.37875
0.186552,0.3795
0.209549,0.38025
0.201062,0.381
0.202431,0.38175
0.214066,0.3825
0.205853,0.38325
0.19805,0.384
0.210644,0.38475
0.210918,0.3855
