NMR signal (mV),time (s)
0.214477,0.0
0.209138,0.00075
0.235283,0.0015
0.180392,0.00225
0.215161,0.003
0.225701,0.00375
0.177381,0.0045
0.2205,0.00525
0.248972,0.006
0.221047,0.00675
0.223922,0.0075
0.212013,0.00825
0.187784,0.009
0.209686,0.00975
0.208591,0.0105
0.20024,0.01125
0.219541,0.012
0.18929,0.01275
0.193533,0.0135
0.192575,0.01425
0.227481,0.015
0.21434,0.01575
0.211054,0.0165
0.235146,0.01725
0.221321,0.018
0.196681,0.01875
0.21475,0.0195
0.220363,0.02025
0.217762,0.021
0.192164,0.02175
0.221595,0.0225
0.232956,0.02325
0.192849,0.024
0.196271,0.02475
0.232819,0.0255
0.201472,0.02625
0.20202,0.027
0.20599,0.02775
0.200377,0.0285
0.218446,0.02925
0.206263,0.03
0.202431,0.03075
0.225154,0.0315
0.198324,0.03225
0.195723,0.033
0.233914,0.03375
0.221595,0.0345
0.197777,0.03525
0.203389,0.036
0.203389,0.03675
0.182445,0.0375
0.196955,0.03825
0.200514,0.039
0.215298,0.03975
0.184909,0.0405
0.194491,0.04125
0.205579,0.042
0.198324,0.04275
0.221047,0.0435
0.19983,0.04425
0.20202,0.045
0.231587,0.04575
0.18929,0.0465
0.179571,0.04725
0.205168,0.048
0.168894,0.04875
0.204347,0.0495
0.228713,0.05025
0.234736,0.051
0.212971,0.05175
0.159996,0.0525
0.196545,0.05325
0.193259,0.054
0.173411,0.05475
0.176696,0.0555
0.179434,0.05625
0.227481,0.057
0.178613,0.05775
0.169167,0.0585
0.224196,0.05925
0.198735,0.06
0.174369,0.06075
0.202157,0.0615
0.183677,0.06225
0.216667,0.063
0.21872,0.06375
0.217077,0.0645
0.195449,0.06525
0.171084,0.066
0.202978,0.06675
0.171631,0.0675
0.211739,0.06825
0.172863,0.069
0.232546,0.06975
0.212971,0.0705
0.213108,0.07125
0.201472,0.072
0.186826,0.07275
0.199967,0.0735
0.18751,0.07425
0.188331,0.075
0.203663,0.07575
0.21215,0.0765
0.166977,0.07725
0.198735,0.078
0.193807,0.07875
0.192575,0.0795
0.198598,0.08025
0.207085,0.081
0.206811,0.08175
0.175738,0.0825
0.19586,0.08325
0.192849,0.084
0.202568,0.08475
0.16027,0.0855
0.236926,0.08625
0.196408,0.087
0.178476,0.08775
0.189153,0.0885
0.208454,0.08925
0.178749,0.09
0.161912,0.09075
0.192438,0.0915
0.224332,0.09225
0.189153,0.093
0.177381,0.09375
0.213108,0.0945
0.169031,0.09525
0.189837,0.096
0.195997,0.09675
0.190385,0.0975
0.169167,0.09825
0.158217,0.099
0.194218,0.09975
0.169578,0.1005
0.190795,0.10125
0.193122,0.102
0.198872,0.10275
0.232682,0.1035
0.175738,0.10425
0.197777,0.105
0.181898,0.10575
0.20202,0.1065
0.161228,0.10725
0.171494,0.108
0.191343,0.10875
0.199009,0.1095
0.20818,0.11025
0.187236,0.111
0.194902,0.11175
0.194902,0.1125
0.178065,0.11325
0.198598,0.114
0.205442,0.11475
0.187099,0.1155
0.211191,0.11625
0.164513,0.117
0.203389,0.11775
0.187099,0.1185
0.192712,0.11925
0.211054,0.12
0.208591,0.12075
0.196408,0.1215
0.217351,0.12225
0.186689,0.123
0.156985,0.12375
0.179708,0.1245
0.177928,0.12525
0.210918,0.126
0.151098,0.12675
0.183677,0.1275
0.191069,0.12825
0.194765,0.129
0.180666,0.12975
0.190658,0.1305
0.175601,0.13125
0.172726,0.132
0.197092,0.13275
0.19189,0.1335
0.178749,0.13425
0.185046,0.135
0.196271,0.13575
0.19764,0.1365
0.159312,0.13725
0.15192,0.138
0.208043,0.13875
0.215709,0.1395
0.198598,0.14025
0.184362,0.141
0.196955,0.14175
0.201062,0.1425
0.144939,0.14325
0.205853,0.144
0.204347,0.14475
0.164103,0.1455
0.152604,0.14625
0.173958,0.147
0.19805,0.14775
0.176833,0.1485
0.202841,0.14925
0.179571,0.15
0.173,0.15075
0.179981,0.1515
0.164376,0.15225
0.194765,0.153
0.183677,0.15375
0.162049,0.1545
0.205305,0.15525
0.175053,0.156
0.182035,0.15675
0.171905,0.1575
0.165061,0.15825
0.190248,0.159
0.156574,0.15975
0.181213,0.1605
0.206263,0.16125
0.171221,0.162
0.164239,0.16275
0.185594,0.1635
0.184088,0.16425
0.172863,0.165
0.197092,0.16575
0.179023,0.1665
0.180666,0.16725
0.171631,0.168
0.182445,0.16875
0.190385,0.1695
0.172042,0.17025
0.185594,0.171
0.195313,0.17175
0.18313,0.1725
0.182719,0.17325
0.162049,0.174
0.181761,0.17475
0.174506,0.1755
0.154384,0.17625
0.188331,0.177
0.188605,0.17775
0.161091,0.1785
0.196818,0.17925
0.179571,0.18
0.181761,0.18075
0.202841,0.1815
0.171221,0.18225
0.202704,0.183
0.169167,0.18375
0.188879,0.1845
0.169167,0.18525
0.190385,0.186
0.197229,0.18675
0.14795,0.1875
0.20202,0.18825
0.173,0.189
0.162186,0.18975
0.150414,0.1905
0.17259,0.19125
0.178886,0.192
0.176149,0.19275
0.168483,0.1935
0.172179,0.19425
0.181213,0.195
0.148087,0.19575
0.196955,0.1965
0.156711,0.19725
0.170947,0.198
0.168346,0.19875
0.16643,0.1995
0.153152,0.20025
0.151509,0.201
0.155342,0.20175
0.191754,0.2025
0.186004,0.20325
0.176285,0.204
0.190248,0.20475
0.192712,0.2055
0.175327,0.20625
0.149456,0.207
0.186963,0.20775
0.192027,0.2085
0.157806,0.20925
0.160954,0.21
0.19586,0.21075
0.197366,0.2115
0.170262,0.21225
0.204621,0.213
0.190248,0.21375
0.162049,0.2145
0.154657,0.21525
0.190248,0.216
0.166019,0.21675
0.169715,0.2175
0.167799,0.21825
