NMR signal (mV),time (s)
0.255132,0.0
0.201472,0.00075
0.209959,0.0015
0.222142,0.00225
0.203115,0.003
0.241717,0.00375
0.223648,0.0045
0.200514,0.00525
0.187099,0.006
0.211465,0.00675
0.201746,0.0075
0.230903,0.00825
0.201472,0.009
0.212971,0.00975
0.221321,0.0105
0.233093,0.01125
0.224606,0.012
0.228439,0.01275
0.215845,0.0135
0.186415,0.01425
0.214066,0.015
0.210507,0.01575
0.208727,0.0165
0.217762,0.01725
0.234599,0.018
0.217899,0.01875
0.191069,0.0195
0.231998,0.02025
0.201609,0.021
0.227481,0.02175
0.201883,0.0225
0.200788,0.02325
0.194765,0.024
0.212971,0.02475
0.182445,0.0255
0.24555,0.02625
0.197092,0.027
0.196545,0.02775
0.180666,0.0285
0.205716,0.02925
0.210233,0.03
0.20024,0.03075
0.220226,0.0315
0.207632,0.03225
0.218583,0.033
0.226933,0.03375
0.244044,0.0345
0.197913,0.03525
0.210918,0.036
0.232819,0.03675
0.226112,0.0375
0.225017,0.03825
0.173137,0.039
0.202157,0.03975
0.200788,0.0405
0.197777,0.04125
0.216393,0.042
0.228439,0.04275
0.211465,0.0435
0.19586,0.04425
0.2064,0.045
0.236515,0.04575
0.232409,0.0465
0.170399,0.04725
0.186689,0.048
0.222416,0.04875
0.22885,0.0495
0.211739,0.05025
0.187373,0.051
0.218036,0.05175
0.205853,0.0525
0.208591,0.05325
0.205716,0.054
0.203389,0.05475
0.215298,0.0555
0.232956,0.05625
0.182856,0.057
0.214203,0.05775
0.217762,0.0585
0.194354,0.05925
0.207085,0.06
0.217351,0.06075
0.195313,0.0615
0.200377,0.06225
0.195176,0.063
0.235283,0.06375
0.195313,0.0645
0.204484,0.06525
0.21872,0.066
0.210233,0.06675
0.216667,0.0675
0.203663,0.06825
0.196681,0.069
0.225291,0.06975
0.219131,0.0705
0.228165,0.07125
0.222005,0.072
0.197503,0.07275
0.183951,0.0735
0.218583,0.07425
0.225291,0.075
0.204347,0.07575
0.194218,0.0765
0.180118,0.07725
0.208043,0.078
0.196681,0.07875
0.210781,0.0795
0.233504,0.08025
0.21434,0.081
0.168346,0.08175
0.198735,0.0825
0.240622,0.08325
0.189837,0.084
0.187647,0.08475
0.209412,0.0855
0.207495,0.08625
0.190111,0.087
0.195176,0.08775
0.194628,0.0885
0.175327,0.08925
0.181624,0.09
0.164103,0.09075
0.203252,0.0915
0.195586,0.09225
0.197913,0.093
0.200925,0.09375
0.20421,0.0945
0.178476,0.09525
0.196818,0.096
0.203115,0.09675
0.188331,0.0975
0.192164,0.09825
0.186689,0.099
0.19367,0.09975
0.179708,0.1005
0.21434,0.10125
0.211328,0.102
0.204758,0.10275
0.21256,0.1035
0.180529,0.10425
0.203663,0.105
0.206127,0.10575
0.182172,0.1065
0.197092,0.10725
0.229534,0.108
0.212697,0.10875
0.172042,0.1095
0.192301,0.11025
0.216804,0.111
0.201472,0.11175
0.180255,0.1125
0.201199,0.11325
0.21037,0.114
0.175464,0.11475
0.209686,0.1155
0.206674,0.11625
0.19367,0.117
0.171494,0.11775
0.210918,0.1185
0.193396,0.11925
0.202294,0.12
0.175738,0.12075
0.210781,0.1215
0.179023,0.12225
0.215845,0.123
0.211191,0.12375
0.212013,0.1245
0.198598,0.12525
0.217625,0.126
0.172453,0.12675
0.188742,0.1275
0.191069,0.12825
0.185867,0.129
0.221595,0.12975
0.236926,0.1305
0.208454,0.13125
0.19805,0.132
0.196545,0.13275
0.186141,0.1335
0.191069,0.13425
0.192986,0.135
0.224332,0.13575
0.194218,0.1365
0.193807,0.13725
0.218994,0.138
0.162186,0.13875
0.185594,0.1395
0.216393,0.14025
0.19764,0.141
0.19805,0.14175
0.163829,0.1425
0.213245,0.14325
0.168483,0.144
0.186826,0.14475
0.182719,0.1455
0.211876,0.14625
0.180118,0.147
0.191754,0.14775
0.195723,0.1485
0.206948,0.14925
0.176149,0.15
