NMR signal (mV),time (s)
0.296882,0.0
0.234783,0.00075
0.263071,0.0015
0.234325,0.00225
0.260197,0.003
0.268683,0.00375
0.251573,0.0045
0.262113,0.00525
0.248972,0.006
0.271969,0.00675
0.236378,0.0075
0.259375,0.00825
0.227207,0.009
0.235831,0.00975
0.245276,0.0105
0.257869,0.01125
0.261018,0.012
0.261429,0.01275
0.266083,0.0135
0.234051,0.01425
0.230766,0.015
0.270326,0.01575
0.266767,0.0165
0.225017,0.01725
0.252257,0.018
0.244181,0.01875
0.241306,0.0195
0.240759,0.02025
0.246371,0.021
0.247192,0.02175
0.241033,0.0225
0.229534,0.02325
0.257048,0.024
0.265672,0.02475
0.250067,0.0255
0.237747,0.02625
0.259512,0.027
0.249656,0.02775
0.246371,0.0285
0.244728,0.02925
0.256227,0.03
0.245139,0.03075
0.227755,0.0315
0.268273,0.03225
0.248424,0.033
0.240759,0.03375
0.248014,0.0345
0.244865,0.03525
0.233641,0.036
0.227481,0.03675
0.269368,0.0375
0.252257,0.03825
0.236515,0.039
0.235283,0.03975
0.256911,0.0405
0.242128,0.04125
0.2539,0.042
0.24377,0.04275
0.244728,0.0435
0.253078,0.04425
0.229945,0.045
0.255953,0.04575
0.259649,0.0465
0.216393,0.04725
0.236652,0.048
0.236652,0.04875
0.231314,0.0495
0.246371,0.05025
0.25212,0.051
0.245824,0.05175
0.239253,0.0525
0.245687,0.05325
0.246645,0.054
0.267178,0.05475
0.249656,0.0555
0.24377,0.05625
0.253763,0.057
0.249109,0.05775
0.23761,0.0585
0.237337,0.05925
0.239527,0.06
0.224606,0.06075
0.251436,0.0615
0.254037,0.06225
0.238569,0.063
0.237473,0.06375
0.227207,0.0645
0.232135,0.06525
0.245687,0.066
0.23501,0.06675
0.249793,0.0675
0.232956,0.06825
0.233914,0.069
0.22269,0.06975
0.24377,0.0705
0.253078,0.07125
0.239527,0.072
0.237337,0.07275
0.265672,0.0735
0.245413,0.07425
0.235283,0.075
0.244728,0.07575
0.270052,0.0765
0.246234,0.07725
0.234051,0.078
0.25212,0.07875
0.248151,0.0795
0.245139,0.08025
0.219541,0.081
0.255406,0.08175
0.249519,0.0825
0.213245,0.08325
0.246508,0.084
0.241991,0.08475
0.222827,0.0855
0.222279,0.08625
0.257869,0.087
0.253626,0.08775
0.241306,0.0885
0.212834,0.08925
0.254584,0.09
0.244592,0.09075
0.211191,0.0915
0.267862,0.09225
0.242264,0.093
0.209959,0.09375
0.232272,0.0945
0.228576,0.09525
0.237063,0.096
0.236105,0.09675
0.240211,0.0975
0.250341,0.09825
0.254995,0.099
0.249519,0.09975
0.242949,0.1005
0.242675,0.10125
0.234462,0.102
0.243496,0.10275
0.239801,0.1035
0.23145,0.10425
0.242538,0.105
0.227481,0.10575
0.240485,0.1065
0.245824,0.10725
0.232409,0.108
0.225975,0.10875
0.241169,0.1095
0.237473,0.11025
0.226933,0.111
0.243907,0.11175
0.222142,0.1125
0.250341,0.11325
0.203663,0.114
0.242128,0.11475
0.244455,0.1155
0.212013,0.11625
0.251573,0.117
0.234188,0.11775
0.260607,0.1185
0.22707,0.11925
0.251846,0.12
0.24596,0.12075
0.231998,0.1215
0.22488,0.12225
0.238432,0.123
0.239664,0.12375
0.231998,0.1245
0.21872,0.12525
0.256364,0.126
0.242401,0.12675
0.23104,0.1275
0.224743,0.12825
0.245824,0.129
0.221047,0.12975
0.225564,0.1305
0.246097,0.13125
0.216804,0.132
0.245687,0.13275
0.227618,0.1335
0.245687,0.13425
0.220089,0.135
0.210096,0.13575
0.215709,0.1365
0.222279,0.13725
0.235831,0.138
0.225838,0.13875
0.235283,0.1395
0.216941,0.14025
0.226796,0.141
0.232682,0.14175
0.231724,0.1425
0.212971,0.14325
0.237473,0.144
0.232956,0.14475
0.225975,0.1455
0.232819,0.14625
0.220089,0.147
0.248151,0.14775
0.236652,0.1485
0.24596,0.14925
0.230903,0.15
0.224743,0.15075
0.223648,0.1515
0.216393,0.15225
0.243496,0.153
0.215572,0.15375
0.206674,0.1545
0.208591,0.15525
0.236378,0.156
0.227618,0.15675
0.219815,0.1575
0.236241,0.15825
0.223785,0.159
0.218994,0.15975
0.212286,0.1605
0.223374,0.16125
0.209549,0.162
0.222005,0.16275
0.226933,0.1635
0.228165,0.16425
0.234599,0.165
0.216667,0.16575
0.215298,0.1665
0.232956,0.16725
0.21475,0.168
0.219541,0.16875
0.226386,0.1695
0.243633,0.17025
0.2205,0.171
0.21037,0.17175
0.23542,0.1725
0.21653,0.17325
0.209959,0.174
0.23104,0.17475
0.237063,0.1755
0.22091,0.17625
0.212834,0.177
0.230492,0.17775
0.241169,0.1785
0.239253,0.17925
0.200788,0.18
0.236926,0.18075
0.211739,0.1815
0.233093,0.18225
0.225428,0.183
0.239937,0.18375
0.225428,0.1845
0.210507,0.18525
0.243633,0.186
0.245413,0.18675
0.226933,0.1875
0.225428,0.18825
0.225291,0.189
0.248835,0.18975
0.22707,0.1905
0.222553,0.19125
0.217488,0.192
0.203252,0.19275
0.203115,0.1935
0.220637,0.19425
0.225975,0.195
0.22885,0.19575
0.216667,0.1965
0.245276,0.19725
0.223237,0.198
0.201472,0.19875
0.219405,0.1995
0.237337,0.20025
0.242675,0.201
0.212971,0.20175
0.221732,0.2025
0.219952,0.20325
0.21434,0.204
0.205853,0.20475
0.251573,0.2055
0.222005,0.20625
0.203389,0.207
0.242401,0.20775
0.218173,0.2085
0.210233,0.20925
0.21256,0.21
0.221732,0.21075
0.236926,0.2115
0.21256,0.21225
0.189837,0.213
0.216804,0.21375
0.223648,0.2145
0.203526,0.21525
0.221321,0.216
0.224606,0.21675
0.224196,0.2175
0.216256,0.21825
0.232682,0.219
0.2205,0.21975
0.235968,0.2205
0.206948,0.22125
0.234462,0.222
0.220637,0.22275
0.228028,0.2235
0.2231,0.22425
0.232135,0.225
0.206263,0.22575
0.220363,0.2265
0.235831,0.22725
0.214203,0.228
0.206263,0.22875
0.208043,0.2295
0.228576,0.23025
0.219952,0.231
0.233504,0.23175
0.2038,0.2325
0.22926,0.23325
0.217899,0.234
0.210781,0.23475
0.2205,0.2355
0.224606,0.23625
0.201062,0.237
0.205442,0.23775
0.23542,0.2385
0.212971,0.23925
0.204895,0.24
