NMR signal (mV),time (s)
0.077591,0.0
0.050214,0.00075
0.062944,0.0015
0.053773,0.00225
0.040084,0.003
0.054868,0.00375
0.043232,0.0045
0.046244,0.00525
0.035704,0.006
0.040905,0.00675
0.034882,0.0075
0.03584,0.00825
0.044238,0.009
0.047339,0.00975
0.030365,0.0105
0.058837,0.01125
0.03543,0.012
0.038715,0.01275
0.028038,0.0135
0.04378,0.01425
0.042274,0.015
0.06664,0.01575
0.033103,0.0165
0.034609,0.01725
0.03981,0.018
0.027217,0.01875
0.036388,0.0195
0.028312,0.02025
0.038852,0.021
0.039947,0.02175
0.034335,0.0225
0.035567,0.02325
0.036662,0.024
0.030365,0.02475
0.047613,0.0255
0.047613,0.02625
0.029818,0.027
0.032418,0.02775
0.032692,0.0285
0.032966,0.02925
0.045149,0.03
0.040358,0.03075
0.037072,0.0315
0.043095,0.03225
0.031323,0.033
0.041042,0.03375
0.045833,0.0345
0.028722,0.03525
0.028586,0.036
0.038168,0.03675
0.084846,0.0375
0.068146,0.03825
0.03981,0.039
0.041727,0.03975
0.047886,0.0405
0.055052,0.04125
0.027627,0.042
0.036251,0.04275
0.032008,0.0435
0.031186,0.04425
0.035567,0.045
0.044464,0.04575
0.028996,0.0465
0.034472,0.04725
0.030502,0.048
0.042869,0.04875
0.043917,0.0495
0.039947,0.05025
0.052267,0.051
0.02927,0.05175
0.040631,0.0525
0.041179,0.05325
0.038578,0.054
0.032281,0.05475
0.031186,0.0555
0.051445,0.05625
0.046244,0.057
0.043095,0.05775
0.036936,0.0585
0.040221,0.05925
0.04159,0.06
0.03762,0.06075
0.038989,0.0615
0.039721,0.06225
0.032281,0.063
0.026122,0.06375
0.049392,0.0645
0.035977,0.06525
0.046928,0.066
0.038989,0.06675
0.040358,0.0675
0.034882,0.06825
0.067372,0.069
0.042959,0.06975
0.030228,0.0705
0.028722,0.07125
0.026122,0.072
0.047613,0.07275
0.048023,0.0735
0.035156,0.07425
0.031734,0.075
0.028996,0.07575
0.041727,0.0765
0.02927,0.07725
0.029133,0.078
0.034198,0.07875
0.041179,0.0795
0.055005,0.08025
0.042,0.081
0.034745,0.08175
0.028996,0.0825
0.028722,0.08325
0.042137,0.084
0.035704,0.08475
0.025985,0.0855
0.029954,0.08625
0.033377,0.087
0.039263,0.08775
0.033513,0.0885
0.032966,0.08925
0.05035,0.09
0.028038,0.09075
0.032555,0.0915
0.029954,0.09225
0.047202,0.093
0.036114,0.09375
0.032829,0.0945
0.031734,0.09525
0.037072,0.096
0.044875,0.09675
0.03096,0.0975
0.036114,0.09825
