NMR signal (mV),time (s)
0.286342,0.0
0.330008,0.00075
0.25828,0.0015
0.277444,0.00225
0.287574,0.003
0.284425,0.00375
0.292912,0.0045
0.272516,0.00525
0.279771,0.006
0.276212,0.00675
0.263482,0.0075
0.298388,0.00825
0.29962,0.009
0.250067,0.00975
0.276349,0.0105
0.269779,0.01125
0.295102,0.012
0.274022,0.01275
0.259101,0.0135
0.268547,0.01425
0.247329,0.015
0.264851,0.01575
0.26841,0.0165
0.269505,0.01725
0.302357,0.018
0.27676,0.01875
0.278265,0.0195
0.267725,0.02025
0.254995,0.021
0.299893,0.02175
0.251436,0.0225
0.279908,0.02325
0.257869,0.024
0.29168,0.02475
0.276623,0.0255
0.293186,0.02625
0.250067,0.027
0.274159,0.02775
0.282509,0.0285
0.259512,0.02925
0.294966,0.03
0.270189,0.03075
0.281414,0.0315
0.24596,0.03225
0.277307,0.033
0.301262,0.03375
0.253352,0.0345
0.282646,0.03525
0.278676,0.036
0.2372,0.03675
0.24555,0.0375
0.2873,0.03825
0.28552,0.039
0.256364,0.03975
0.271284,0.0405
0.255816,0.04125
0.274843,0.042
0.247329,0.04275
0.297566,0.0435
0.307012,0.04425
0.252257,0.045
0.278265,0.04575
0.28511,0.0465
0.279224,0.04725
0.271695,0.048
0.273201,0.04875
0.281277,0.0495
0.262387,0.05025
0.238158,0.051
0.273338,0.05175
0.260607,0.0525
0.266493,0.05325
0.252257,0.054
0.265672,0.05475
0.282509,0.0555
0.255679,0.05625
0.24158,0.057
0.286342,0.05775
0.265398,0.0585
0.271558,0.05925
0.265809,0.06
0.280319,0.06075
0.250751,0.0615
0.248698,0.06225
0.292228,0.063
0.253078,0.06375
0.248424,0.0645
0.256638,0.06525
0.302768,0.066
0.285657,0.06675
0.270874,0.0675
0.2873,0.06825
0.273885,0.069
0.263482,0.06975
0.276623,0.0705
0.277444,0.07125
0.259238,0.072
0.239253,0.07275
0.289627,0.0735
0.257459,0.07425
0.239937,0.075
0.279224,0.07575
0.236515,0.0765
0.256638,0.07725
0.246371,0.078
0.244044,0.07875
0.284699,0.0795
0.288395,0.08025
0.265261,0.081
0.284015,0.08175
0.248561,0.0825
0.267588,0.08325
0.277855,0.084
0.281688,0.08475
0.28511,0.0855
0.270326,0.08625
0.276075,0.087
0.25171,0.08775
0.252531,0.0885
0.259923,0.08925
0.275938,0.09
0.276349,0.09075
0.260607,0.0915
0.271695,0.09225
0.269231,0.093
0.255542,0.09375
0.26841,0.0945
0.294144,0.09525
0.240074,0.096
0.246782,0.09675
0.250751,0.0975
0.277718,0.09825
0.254447,0.099
0.228987,0.09975
0.273611,0.1005
0.288669,0.10125
0.256774,0.102
0.264303,0.10275
0.258417,0.1035
0.249246,0.10425
0.240896,0.105
0.262934,0.10575
0.261429,0.1065
0.26225,0.10725
0.244865,0.108
0.281825,0.10875
0.267178,0.1095
0.281277,0.11025
0.261839,0.111
0.280182,0.11175
0.260333,0.1125
0.245824,0.11325
0.277718,0.114
0.252394,0.11475
0.281414,0.1155
0.23145,0.11625
0.264577,0.117
0.270874,0.11775
0.270326,0.1185
0.255406,0.11925
0.280866,0.12
0.24596,0.12075
0.249656,0.1215
0.258417,0.12225
0.256774,0.123
0.270052,0.12375
0.24555,0.1245
0.277855,0.12525
0.282509,0.126
0.261155,0.12675
0.267451,0.1275
0.266083,0.12825
0.246234,0.129
0.261429,0.12975
0.258554,0.1305
0.294966,0.13125
0.242401,0.132
0.279771,0.13275
0.242128,0.1335
0.266767,0.13425
0.247877,0.135
0.245413,0.13575
0.274843,0.1365
0.246782,0.13725
0.271421,0.138
0.252394,0.13875
0.241717,0.1395
0.221458,0.14025
0.251162,0.141
0.283604,0.14175
0.251983,0.1425
0.259375,0.14325
0.256774,0.144
0.253078,0.14475
0.229671,0.1455
0.300441,0.14625
0.285384,0.147
0.261976,0.14775
0.268547,0.1485
0.223785,0.14925
0.272379,0.15
0.244455,0.15075
0.238569,0.1515
0.2706,0.15225
0.263071,0.153
0.234873,0.15375
0.234325,0.1545
0.260197,0.15525
0.248151,0.156
0.212834,0.15675
0.236105,0.1575
0.253489,0.15825
0.261565,0.159
0.247329,0.15975
0.261565,0.1605
0.249246,0.16125
0.271695,0.162
0.263482,0.16275
0.261976,0.1635
0.254037,0.16425
0.229534,0.165
0.275802,0.16575
0.232272,0.1665
0.269915,0.16725
0.25828,0.168
0.270737,0.16875
0.252394,0.1695
0.244455,0.17025
0.258554,0.171
0.2539,0.17175
0.266904,0.1725
0.22885,0.17325
0.26444,0.174
0.232546,0.17475
0.242675,0.1755
0.228028,0.17625
0.261429,0.177
0.239116,0.17775
0.238432,0.1785
0.241991,0.17925
0.236926,0.18
0.264303,0.18075
0.263619,0.1815
0.240759,0.18225
0.218446,0.183
0.230903,0.18375
0.254721,0.1845
0.253626,0.18525
0.24336,0.186
0.259923,0.18675
0.26444,0.1875
0.242949,0.18825
0.275528,0.189
0.226933,0.18975
0.245413,0.1905
0.232272,0.19125
0.231314,0.192
0.278129,0.19275
0.270052,0.1935
0.256774,0.19425
0.261018,0.195
0.259375,0.19575
0.245276,0.1965
0.253352,0.19725
0.219268,0.198
0.277444,0.19875
0.24377,0.1995
0.228987,0.20025
0.245687,0.201
0.274296,0.20175
0.243633,0.2025
0.245413,0.20325
0.269094,0.204
0.250615,0.20475
0.257733,0.2055
0.235557,0.20625
0.250204,0.207
0.240896,0.20775
0.250204,0.2085
0.259512,0.20925
0.212286,0.21
0.238021,0.21075
0.269505,0.2115
0.252805,0.21225
0.244728,0.213
0.230355,0.21375
0.244592,0.2145
0.24774,0.21525
0.225017,0.216
0.236515,0.21675
0.226112,0.2175
0.211602,0.21825
0.248698,0.219
0.243496,0.21975
0.251573,0.2205
0.27457,0.22125
0.244044,0.222
0.264166,0.22275
0.220089,0.2235
0.256227,0.22425
0.284152,0.225
0.257459,0.22575
0.224606,0.2265
0.195997,0.22725
0.279634,0.228
0.246645,0.22875
0.228165,0.2295
0.232682,0.23025
0.264029,0.231
0.265672,0.23175
0.230766,0.2325
0.227755,0.23325
0.248424,0.234
0.248561,0.23475
0.201609,0.2355
0.264851,0.23625
0.209412,0.237
0.245824,0.23775
0.276897,0.2385
0.255132,0.23925
0.23939,0.24
0.222142,0.24075
0.263619,0.2415
0.286342,0.24225
0.226659,0.243
0.236241,0.24375
0.241306,0.2445
0.272927,0.24525
0.230082,0.246
0.245139,0.24675
0.277034,0.2475
0.2539,0.24825
0.237473,0.249
0.236652,0.24975
0.21653,0.2505
0.213245,0.25125
0.228713,0.252
0.21434,0.25275
0.232819,0.2535
0.259101,0.25425
0.230219,0.255
0.227481,0.25575
0.252942,0.2565
0.254858,0.25725
0.247877,0.258
0.229397,0.25875
0.237473,0.2595
0.265535,0.26025
0.252942,0.261
0.254447,0.26175
0.245413,0.2625
0.241169,0.26325
0.255132,0.264
0.206127,0.26475
0.238158,0.2655
0.258417,0.26625
0.226386,0.267
0.251162,0.26775
0.24377,0.2685
0.26266,0.26925
0.260744,0.27
0.2539,0.27075
