NMR signal (mV),time (s)
0.292502,0.0
0.245002,0.00075
0.244865,0.0015
0.256774,0.00225
0.259238,0.003
0.233504,0.00375
0.252257,0.0045
0.267041,0.00525
0.239116,0.006
0.24993,0.00675
0.264988,0.0075
0.259238,0.00825
0.253352,0.009
0.240622,0.00975
0.244318,0.0105
0.266767,0.01125
0.252394,0.012
0.26047,0.01275
0.242538,0.0135
0.238021,0.01425
0.245002,0.015
0.255816,0.01575
0.24993,0.0165
0.235557,0.01725
0.259238,0.018
0.252531,0.01875
0.248014,0.0195
0.248287,0.02025
0.267999,0.021
0.250615,0.02175
0.252531,0.0225
0.251573,0.02325
0.24377,0.024
0.256774,0.02475
0.2372,0.0255
0.23145,0.02625
0.269642,0.027
0.230903,0.02775
0.238569,0.0285
0.247055,0.02925
0.258965,0.03
0.249519,0.03075
0.230355,0.0315
0.257869,0.03225
0.241169,0.033
0.237063,0.03375
0.238705,0.0345
0.240759,0.03525
0.257459,0.036
0.231587,0.03675
0.242949,0.0375
0.241991,0.03825
0.24158,0.039
0.215161,0.03975
0.266904,0.0405
0.232409,0.04125
0.243086,0.042
0.231177,0.04275
0.250615,0.0435
0.231998,0.04425
0.232819,0.045
0.271558,0.04575
0.240485,0.0465
0.251846,0.04725
0.248972,0.048
0.256501,0.04875
0.256911,0.0495
0.255953,0.05025
0.241991,0.051
0.260607,0.05175
0.25609,0.0525
0.251573,0.05325
0.251436,0.054
0.246097,0.05475
0.240348,0.0555
0.24774,0.05625
0.245824,0.057
0.26047,0.05775
0.237884,0.0585
0.233914,0.05925
0.272243,0.06
0.257596,0.06075
0.242949,0.0615
0.246234,0.06225
0.253352,0.063
0.252805,0.06375
0.220637,0.0645
0.233504,0.06525
0.228576,0.066
0.235968,0.06675
0.23939,0.0675
0.234873,0.06825
0.24993,0.069
0.241717,0.06975
0.215435,0.0705
0.25609,0.07125
0.242812,0.072
0.241033,0.07275
0.237063,0.0735
0.234051,0.07425
0.246234,0.075
0.242812,0.07575
0.243907,0.0765
0.250888,0.07725
0.264988,0.078
0.250751,0.07875
0.254584,0.0795
0.240485,0.08025
0.231724,0.081
0.223237,0.08175
0.240896,0.0825
0.239253,0.08325
0.241854,0.084
0.239664,0.08475
0.254174,0.0855
0.245413,0.08625
0.225154,0.087
0.247329,0.08775
0.243086,0.0885
0.227891,0.08925
0.23145,0.09
0.23542,0.09075
0.256774,0.0915
0.234462,0.09225
0.234051,0.093
0.245687,0.09375
0.223648,0.0945
0.228713,0.09525
0.233778,0.096
0.23501,0.09675
0.235831,0.0975
0.234462,0.09825
0.252394,0.099
0.255542,0.09975
0.227891,0.1005
0.236378,0.10125
0.244318,0.102
0.264303,0.10275
0.235831,0.1035
0.239937,0.10425
0.230766,0.105
0.236105,0.10575
0.217488,0.1065
0.23542,0.10725
0.241169,0.108
0.231587,0.10875
0.219815,0.1095
0.24993,0.11025
0.227481,0.111
0.216941,0.11175
0.245413,0.1125
0.247466,0.11325
0.246782,0.114
0.209138,0.11475
0.235831,0.1155
0.250341,0.11625
0.237337,0.117
0.235283,0.11775
0.238569,0.1185
0.236789,0.11925
0.228576,0.12
0.232546,0.12075
0.250204,0.1215
0.23501,0.12225
0.218173,0.123
0.239253,0.12375
0.234325,0.1245
0.232682,0.12525
0.225838,0.126
0.243086,0.12675
0.25609,0.1275
0.225564,0.12825
0.228439,0.129
0.230492,0.12975
0.2372,0.1305
0.223648,0.13125
0.231861,0.132
0.230492,0.13275
0.242401,0.1335
0.24596,0.13425
0.241854,0.135
0.243496,0.13575
0.232956,0.1365
0.228439,0.13725
0.241033,0.138
0.248014,0.13875
0.247192,0.1395
0.245687,0.14025
0.230492,0.141
0.233778,0.14175
0.222964,0.1425
0.23104,0.14325
0.2205,0.144
0.228302,0.14475
0.226386,0.1455
0.240348,0.14625
0.244728,0.147
0.225975,0.14775
0.227207,0.1485
0.236515,0.14925
0.228302,0.15
0.22926,0.15075
0.244318,0.1515
0.241443,0.15225
0.22091,0.153
0.214203,0.15375
0.24336,0.1545
0.227344,0.15525
0.229123,0.156
0.236789,0.15675
0.227207,0.1575
0.232272,0.15825
0.224196,0.159
0.215435,0.15975
0.232956,0.1605
0.223648,0.16125
0.226386,0.162
0.243223,0.16275
0.236515,0.1635
0.223237,0.16425
0.218994,0.165
0.237473,0.16575
0.227344,0.1665
0.218994,0.16725
0.230492,0.168
0.232409,0.16875
0.236105,0.1695
0.217214,0.17025
0.238842,0.171
0.225017,0.17175
0.245139,0.1725
0.215024,0.17325
0.223374,0.174
0.226933,0.17475
0.217351,0.1755
0.227207,0.17625
0.235968,0.177
0.216256,0.17775
0.228028,0.1785
0.23542,0.17925
0.240896,0.18
0.211876,0.18075
0.225428,0.1815
0.215709,0.18225
0.217351,0.183
0.219815,0.18375
0.214066,0.1845
0.23761,0.18525
0.221595,0.186
0.21256,0.18675
0.234736,0.1875
0.228165,0.18825
0.212697,0.189
0.229945,0.18975
0.215982,0.1905
0.234188,0.19125
0.219952,0.192
0.211876,0.19275
