NMR signal (mV),time (s)
0.078138,0.0
0.060664,0.00075
0.065955,0.0015
0.093469,0.00225
0.069788,0.003
0.190385,0.00375
0.049803,0.0045
0.198461,0.00525
0.65557,0.006
0.052588,0.00675
0.039536,0.0075
0.040358,0.00825
0.042274,0.009
0.046518,0.00975
0.047613,0.0105
0.036799,0.01125
0.042274,0.012
0.051993,0.01275
0.057605,0.0135
0.040768,0.01425
0.049255,0.015
0.034882,0.01575
0.038304,0.0165
0.044738,0.01725
0.063218,0.018
0.030502,0.01875
0.050761,0.0195
0.042274,0.02025
0.051035,0.021
0.046654,0.02175
0.03762,0.0225
0.038578,0.02325
0.068146,0.024
0.046381,0.02475
0.036114,0.0255
0.048207,0.02625
0.040905,0.027
0.050077,0.02775
0.047476,0.0285
0.055826,0.02925
0.806645,0.03
0.218994,0.03075
0.097713,0.0315
0.048845,0.03225
0.035066,0.033
0.044738,0.03375
0.042822,0.0345
0.040358,0.03525
0.048023,0.036
0.041042,0.03675
0.063081,0.0375
0.040221,0.03825
0.04597,0.039
0.034335,0.03975
0.042137,0.0405
0.038578,0.04125
0.040631,0.042
0.044738,0.04275
0.050487,0.0435
0.040905,0.04425
0.041179,0.045
0.049255,0.04575
0.042959,0.0465
0.037757,0.04725
0.046565,0.048
0.034745,0.04875
0.047613,0.0495
0.047202,0.05025
0.040221,0.051
0.057605,0.05175
0.038852,0.0525
0.042959,0.05325
0.034882,0.054
0.140011,0.05475
0.043506,0.0555
0.037072,0.05625
0.039994,0.057
0.03762,0.05775
0.058337,0.0585
0.038852,0.05925
0.034472,0.06
0.038304,0.06075
0.043506,0.0615
0.045423,0.06225
0.041226,0.063
0.039857,0.06375
0.045286,0.0645
0.100909,0.06525
0.03981,0.066
0.037894,0.06675
0.031734,0.0675
0.033424,0.06825
0.053088,0.069
0.036298,0.06975
0.031597,0.0705
0.035156,0.07125
0.05432,0.072
0.046518,0.07275
0.055415,0.0735
0.03534,0.07425
0.078596,0.075
0.049666,0.07575
0.044738,0.0765
0.039947,0.07725
0.044327,0.078
0.092011,0.07875
0.041179,0.0795
0.037941,0.08025
0.037757,0.081
0.041453,0.08175
0.050535,0.0825
0.051445,0.08325
