NMR signal (mV),time (s)
0.303589,0.0
0.262982,0.00075
0.242675,0.0015
0.264714,0.00225
0.250067,0.003
0.252668,0.00375
0.243086,0.0045
0.276623,0.00525
0.264988,0.006
0.255406,0.00675
0.269915,0.0075
0.253215,0.00825
0.25828,0.009
0.260607,0.00975
0.248151,0.0105
0.255269,0.01125
0.243633,0.012
0.24596,0.01275
0.249383,0.0135
0.268273,0.01425
0.241991,0.015
0.253489,0.01575
0.273611,0.0165
0.265946,0.01725
0.259786,0.018
0.267862,0.01875
0.252805,0.0195
0.249519,0.02025
0.239253,0.021
0.249383,0.02175
0.268957,0.0225
0.26006,0.02325
0.261702,0.024
0.249383,0.02475
0.247603,0.0255
0.26225,0.02625
0.269094,0.027
0.26006,0.02775
0.25171,0.0285
0.240211,0.02925
0.27717,0.03
0.269915,0.03075
0.241854,0.0315
0.250751,0.03225
0.278402,0.033
0.24596,0.03375
0.247877,0.0345
0.253352,0.03525
0.258417,0.036
0.24555,0.03675
0.245687,0.0375
0.259923,0.03825
0.240759,0.039
0.241169,0.03975
0.261155,0.0405
0.266356,0.04125
0.243086,0.042
0.233778,0.04275
0.257322,0.0435
0.25171,0.04425
0.245139,0.045
0.229397,0.04575
0.257869,0.0465
0.275938,0.04725
0.234325,0.048
0.247877,0.04875
0.25212,0.0495
0.255542,0.05025
0.252668,0.051
0.24596,0.05175
0.261155,0.0525
0.259375,0.05325
0.241033,0.054
0.257596,0.05475
0.254995,0.0555
0.252531,0.05625
0.228165,0.057
0.260333,0.05775
0.24774,0.0585
0.250204,0.05925
0.243633,0.06
0.23104,0.06075
0.227481,0.0615
0.239116,0.06225
0.261429,0.063
0.258828,0.06375
0.251162,0.0645
0.227891,0.06525
0.264029,0.066
0.247329,0.06675
0.248424,0.0675
0.261565,0.06825
0.259786,0.069
0.249383,0.06975
0.24377,0.0705
0.251162,0.07125
0.254995,0.072
0.239116,0.07275
0.223922,0.0735
0.253352,0.07425
0.240622,0.075
0.228713,0.07575
0.249793,0.0765
0.246371,0.07725
0.253215,0.078
0.235283,0.07875
0.23145,0.0795
0.25431,0.08025
0.248561,0.081
0.248561,0.08175
0.245276,0.0825
0.224196,0.08325
0.219815,0.084
0.248972,0.08475
0.232819,0.0855
0.257048,0.08625
0.246782,0.087
0.235283,0.08775
0.259375,0.0885
0.24336,0.08925
0.243633,0.09
0.248151,0.09075
0.225701,0.0915
0.257596,0.09225
0.22885,0.093
0.241033,0.09375
0.237063,0.0945
0.233778,0.09525
0.25212,0.096
0.262934,0.09675
0.248014,0.0975
0.238979,0.09825
0.243907,0.099
0.255679,0.09975
0.234873,0.1005
0.248151,0.10125
0.261155,0.102
0.23323,0.10275
0.245824,0.1035
0.251436,0.10425
0.23761,0.105
0.235968,0.10575
0.23145,0.1065
0.245276,0.10725
0.248287,0.108
0.229397,0.10875
0.222279,0.1095
0.246645,0.11025
0.237337,0.111
0.2231,0.11175
0.237063,0.1125
0.2372,0.11325
0.234325,0.114
0.248561,0.11475
0.253763,0.1155
0.24555,0.11625
0.251436,0.117
0.228165,0.11775
0.249793,0.1185
0.243496,0.11925
0.225017,0.12
0.235831,0.12075
0.25609,0.1215
0.22926,0.12225
0.230492,0.123
0.246508,0.12375
0.241717,0.1245
0.224332,0.12525
0.228165,0.126
0.24774,0.12675
0.222005,0.1275
0.244865,0.12825
0.223237,0.129
0.248151,0.12975
0.235146,0.1305
0.225428,0.13125
0.248014,0.132
0.253078,0.13275
0.248287,0.1335
0.220637,0.13425
0.255132,0.135
0.242128,0.13575
0.231998,0.1365
0.223511,0.13725
0.238021,0.138
0.247329,0.13875
0.214477,0.1395
0.239527,0.14025
0.24377,0.141
0.241306,0.14175
0.232682,0.1425
0.232409,0.14325
0.249656,0.144
0.222964,0.14475
0.236105,0.1455
0.236652,0.14625
0.223785,0.147
0.241443,0.14775
0.227891,0.1485
0.235968,0.14925
0.236515,0.15
0.2372,0.15075
0.239937,0.1515
0.244455,0.15225
0.216667,0.153
0.222553,0.15375
0.24774,0.1545
0.250888,0.15525
0.225428,0.156
0.243496,0.15675
0.233504,0.1575
0.242675,0.15825
0.236789,0.159
0.237063,0.15975
0.235831,0.1605
0.221458,0.16125
0.225291,0.162
0.232546,0.16275
0.234599,0.1635
0.222279,0.16425
0.239116,0.165
0.235831,0.16575
0.233504,0.1665
0.223237,0.16725
0.221184,0.168
0.230082,0.16875
0.236652,0.1695
0.233778,0.17025
0.257185,0.171
0.210096,0.17175
0.235694,0.1725
0.227755,0.17325
0.244728,0.174
0.214614,0.17475
0.229808,0.1755
0.227755,0.17625
0.225154,0.177
0.234325,0.17775
0.211054,0.1785
0.241854,0.17925
0.230766,0.18
0.239801,0.18075
0.221732,0.1815
0.222553,0.18225
0.217625,0.183
0.22926,0.18375
0.237747,0.1845
0.235557,0.18525
0.228302,0.186
0.216256,0.18675
0.23145,0.1875
0.230903,0.18825
0.216119,0.189
0.220637,0.18975
0.242538,0.1905
0.224469,0.19125
0.230219,0.192
0.243496,0.19275
0.235831,0.1935
0.234325,0.19425
0.206537,0.195
0.232409,0.19575
0.231587,0.1965
0.211876,0.19725
0.219678,0.198
0.230492,0.19875
0.227618,0.1995
0.219952,0.20025
0.218857,0.201
0.230903,0.20175
0.233093,0.2025
0.228028,0.20325
0.257322,0.204
0.244181,0.20475
0.214477,0.2055
0.229397,0.20625
0.205579,0.207
0.248151,0.20775
0.22488,0.2085
0.227207,0.20925
0.237473,0.21
0.246234,0.21075
0.21037,0.2115
0.230355,0.21225
0.223922,0.213
0.230629,0.21375
0.206537,0.2145
0.234873,0.21525
0.237884,0.216
0.238432,0.21675
0.231861,0.2175
0.244318,0.21825
0.22488,0.219
0.223237,0.21975
0.241991,0.2205
0.226249,0.22125
0.225154,0.222
0.201472,0.22275
0.226112,0.2235
0.223374,0.22425
0.218583,0.225
0.222964,0.22575
0.234051,0.2265
0.23761,0.22725
0.230082,0.228
0.21475,0.22875
0.227618,0.2295
0.236926,0.23025
0.20818,0.231
0.230492,0.23175
0.210507,0.2325
0.205579,0.23325
0.215845,0.234
0.238979,0.23475
0.240211,0.2355
0.229534,0.23625
0.234325,0.237
0.228302,0.23775
0.231314,0.2385
0.207222,0.23925
0.250751,0.24
0.240759,0.24075
0.225975,0.2415
0.197777,0.24225
0.211328,0.243
0.234051,0.24375
0.207222,0.2445
0.212013,0.24525
0.215298,0.246
0.210096,0.24675
0.211191,0.2475
0.224196,0.24825
0.221047,0.249
0.21037,0.24975
0.233914,0.2505
0.230903,0.25125
0.222964,0.252
0.229397,0.25275
0.212697,0.2535
0.244592,0.25425
0.202568,0.255
0.229671,0.25575
0.224743,0.2565
0.234051,0.25725
0.206948,0.258
0.193396,0.25875
0.231314,0.2595
0.217077,0.26025
0.231861,0.261
0.201336,0.26175
0.212971,0.2625
0.227755,0.26325
0.208317,0.264
0.216804,0.26475
0.228028,0.2655
0.208727,0.26625
0.214614,0.267
0.240211,0.26775
0.228713,0.2685
0.232546,0.26925
0.2038,0.27
0.23761,0.27075
0.230355,0.2715
0.23104,0.27225
0.212286,0.273
0.229945,0.27375
0.219678,0.2745
0.222827,0.27525
0.243907,0.276
0.218857,0.27675
0.21215,0.2775
0.213245,0.27825
0.20818,0.279
0.222142,0.27975
0.232546,0.2805
0.217351,0.28125
0.209001,0.282
0.213108,0.28275
0.203663,0.2835
0.250478,0.28425
0.218857,0.285
0.221321,0.28575
0.219541,0.2865
0.209686,0.28725
0.223922,0.288
0.193944,0.28875
0.205032,0.2895
0.209412,0.29025
0.224059,0.291
0.215298,0.29175
0.205032,0.2925
0.228028,0.29325
0.227207,0.294
0.205168,0.29475
0.204073,0.2955
0.226796,0.29625
0.211602,0.297
0.221321,0.29775
0.210644,0.2985
0.215572,0.29925
0.205579,0.3
0.215982,0.30075
0.222827,0.3015
0.227207,0.30225
0.209823,0.303
0.220773,0.30375
0.227618,0.3045
0.203252,0.30525
0.230629,0.306
0.235283,0.30675
0.205442,0.3075
0.209549,0.30825
0.222005,0.309
0.238295,0.30975
0.19764,0.3105
0.204621,0.31125
0.209549,0.312
0.206674,0.31275
0.215709,0.3135
0.209412,0.31425
0.222279,0.315
0.221868,0.31575
0.222142,0.3165
0.226249,0.31725
0.194354,0.318
0.19805,0.31875
0.215982,0.3195
0.212013,0.32025
0.219405,0.321
0.2205,0.32175
0.20818,0.3225
0.208043,0.32325
0.217214,0.324
0.194628,0.32475
0.225838,0.3255
0.224196,0.32625
0.210781,0.327
0.215435,0.32775
0.236378,0.3285
0.226659,0.32925
0.224469,0.33
0.203526,0.33075
0.211054,0.3315
0.214887,0.33225
0.200377,0.333
0.221732,0.33375
0.236515,0.3345
0.196681,0.33525
0.208864,0.336
0.203663,0.33675
0.215161,0.3375
0.229808,0.33825
0.197777,0.339
0.229808,0.33975
0.204895,0.3405
0.222142,0.34125
0.19586,0.342
0.2064,0.34275
0.209549,0.3435
0.215982,0.34425
0.217625,0.345
0.221184,0.34575
0.211465,0.3465
0.204621,0.34725
0.222553,0.348
0.22269,0.34875
0.222827,0.3495
0.201199,0.35025
0.20421,0.351
0.206811,0.35175
0.205168,0.3525
0.215161,0.35325
0.205305,0.354
0.209412,0.35475
0.213929,0.3555
0.218857,0.35625
0.217899,0.357
0.19983,0.35775
0.208727,0.3585
0.221732,0.35925
0.21434,0.36
0.220089,0.36075
0.19367,0.3615
0.214066,0.36225
0.211328,0.363
0.200104,0.36375
0.211054,0.3645
0.211876,0.36525
0.192027,0.366
0.209549,0.36675
0.220089,0.3675
0.21475,0.36825
0.202841,0.369
0.201746,0.36975
0.224332,0.3705
0.213792,0.37125
0.184088,0.372
0.212834,0.37275
0.195313,0.3735
0.200377,0.37425
0.191617,0.375
0.227481,0.37575
0.199967,0.3765
0.223374,0.37725
0.212971,0.378
0.218173,0.37875
0.191617,0.3795
0.199419,0.38025
0.196818,0.381
0.22488,0.38175
0.202157,0.3825
0.197366,0.38325
0.202841,0.384
0.205716,0.38475
0.203389,0.3855
0.206263,0.38625
0.222279,0.387
0.205168,0.38775
0.211876,0.3885
0.211739,0.38925
0.210918,0.39
0.200377,0.39075
0.203663,0.3915
0.208454,0.39225
0.220089,0.393
0.212697,0.39375
0.189974,0.3945
0.189427,0.39525
0.212423,0.396
0.212834,0.39675
0.196271,0.3975
0.198735,0.39825
0.199556,0.399
0.19586,0.39975
0.228713,0.4005
0.227618,0.40125
0.198187,0.402
0.199556,0.40275
0.215435,0.4035
0.208591,0.40425
0.191343,0.405
0.191069,0.40575
0.218036,0.4065
0.201062,0.40725
0.21434,0.408
0.183404,0.40875
0.202978,0.4095
0.20818,0.41025
0.204484,0.411
0.199967,0.41175
0.216256,0.4125
0.205305,0.41325
0.21037,0.414
0.19983,0.41475
0.218173,0.4155
0.207222,0.41625
0.191343,0.417
0.218173,0.41775
0.202431,0.4185
0.173411,0.41925
0.206811,0.42
0.189974,0.42075
0.205032,0.4215
0.194218,0.42225
0.19586,0.423
0.197503,0.42375
0.196681,0.4245
0.178886,0.42525
0.217351,0.426
0.185731,0.42675
0.172316,0.4275
0.210644,0.42825
0.218857,0.429
0.209275,0.42975
0.177244,0.4305
0.216804,0.43125
0.215435,0.432
0.204347,0.43275
0.192575,0.4335
0.228576,0.43425
0.210644,0.435
0.187647,0.43575
0.200651,0.4365
0.196955,0.43725
0.201336,0.438
0.20024,0.43875
0.192575,0.4395
0.205442,0.44025
0.199693,0.441
0.192849,0.44175
0.202704,0.4425
0.202568,0.44325
0.199419,0.444
0.185867,0.44475
0.222416,0.4455
0.197366,0.44625
0.182035,0.447
0.209412,0.44775
0.226933,0.4485
0.202294,0.44925
0.196408,0.45
0.209275,0.45075
0.209412,0.4515
0.195723,0.45225
0.178886,0.453
0.212834,0.45375
0.206948,0.4545
0.199009,0.45525
0.192438,0.456
0.210233,0.45675
0.204895,0.4575
0.187099,0.45825
0.194902,0.459
0.200788,0.45975
0.185594,0.4605
0.197777,0.46125
0.225154,0.462
0.208864,0.46275
0.214887,0.4635
0.181761,0.46425
0.203252,0.465
0.186004,0.46575
0.197913,0.4665
0.181761,0.46725
0.200788,0.468
0.195313,0.46875
0.196408,0.4695
0.214887,0.47025
0.208864,0.471
0.193122,0.47175
0.183677,0.4725
0.221868,0.47325
0.2064,0.474
0.204621,0.47475
0.192301,0.4755
0.218173,0.47625
0.207495,0.477
0.184909,0.47775
0.197913,0.4785
0.189153,0.47925
0.201883,0.48
0.195176,0.48075
0.197092,0.4815
0.194902,0.48225
0.18929,0.483
0.19764,0.48375
0.192712,0.4845
0.217214,0.48525
0.181213,0.486
0.196955,0.48675
0.205032,0.4875
0.211054,0.48825
0.193807,0.489
0.186278,0.48975
0.207769,0.4905
0.199145,0.49125
0.195997,0.492
0.21037,0.49275
0.199693,0.4935
0.192575,0.49425
0.201746,0.495
0.183951,0.49575
0.201609,0.4965
0.188058,0.49725
0.189153,0.498
0.18751,0.49875
0.178065,0.4995
0.178202,0.50025
0.187921,0.501
0.181487,0.50175
0.179434,0.5025
0.208864,0.50325
0.193396,0.504
0.194491,0.50475
0.179844,0.5055
0.218036,0.50625
0.187373,0.507
0.193807,0.50775
0.189837,0.5085
0.190932,0.50925
0.196545,0.51
0.196955,0.51075
0.198872,0.5115
0.189016,0.51225
0.198187,0.513
0.171405,0.51375
0.181624,0.5145
0.200514,0.51525
0.166019,0.516
0.192301,0.51675
0.177381,0.5175
0.179844,0.51825
0.191069,0.519
0.200925,0.51975
0.199009,0.5205
0.180118,0.52125
0.180255,0.522
0.20421,0.52275
0.201336,0.5235
0.20599,0.52425
0.183267,0.525
0.190111,0.52575
0.19367,0.5265
0.171221,0.52725
0.191069,0.528
0.192575,0.52875
0.201472,0.5295
0.189837,0.53025
0.2205,0.531
0.209412,0.53175
0.189563,0.5325
0.195723,0.53325
0.200788,0.534
0.184772,0.53475
0.17697,0.5355
0.195176,0.53625
0.206263,0.537
0.186415,0.53775
0.179434,0.5385
0.210918,0.53925
0.181898,0.54
0.201472,0.54075
0.175464,0.5415
0.19367,0.54225
0.196271,0.543
0.193259,0.54375
0.178476,0.5445
0.184225,0.54525
0.186004,0.546
0.196955,0.54675
0.208864,0.5475
0.176012,0.54825
0.180392,0.549
0.190658,0.54975
0.192849,0.5505
0.203526,0.55125
0.17081,0.552
0.188742,0.55275
0.200788,0.5535
0.183951,0.55425
0.186826,0.555
0.186004,0.55575
0.19805,0.5565
0.188605,0.55725
0.174917,0.558
0.206127,0.55875
0.182172,0.5595
0.177381,0.56025
0.18354,0.561
0.179571,0.56175
0.179297,0.5625
0.197229,0.56325
0.189427,0.564
0.195449,0.56475
0.189427,0.5655
0.171631,0.56625
0.181487,0.567
0.195723,0.56775
0.17259,0.5685
0.181898,0.56925
0.182856,0.57
0.193396,0.57075
0.187236,0.5715
0.181213,0.57225
0.188879,0.573
0.193122,0.57375
0.176012,0.5745
0.178886,0.57525
0.184225,0.576
0.171221,0.57675
0.184636,0.5775
0.205168,0.57825
0.182445,0.579
0.183404,0.57975
0.185046,0.5805
0.185867,0.58125
0.201199,0.582
0.191069,0.58275
0.190522,0.5835
0.178886,0.58425
0.177107,0.585
0.187099,0.58575
0.219268,0.5865
0.189153,0.58725
0.177517,0.588
0.191206,0.58875
0.193259,0.5895
0.183267,0.59025
0.186278,0.591
0.18929,0.59175
0.191069,0.5925
0.200788,0.59325
0.178886,0.594
0.182993,0.59475
0.196134,0.5955
0.192164,0.59625
0.176422,0.597
0.183951,0.59775
0.176012,0.5985
0.179708,0.59925
0.192301,0.6
0.211602,0.60075
0.192164,0.6015
0.177244,0.60225
0.176696,0.603
0.193396,0.60375
0.178202,0.6045
0.178886,0.60525
0.207632,0.606
0.177107,0.60675
0.17697,0.6075
0.167525,0.60825
0.207495,0.609
0.192712,0.60975
0.172179,0.6105
0.198872,0.61125
0.186004,0.612
0.186141,0.61275
0.171084,0.6135
0.186141,0.61425
0.182308,0.615
0.176833,0.61575
0.170126,0.6165
0.18751,0.61725
0.174232,0.618
0.156026,0.61875
0.183267,0.6195
0.193807,0.62025
0.172863,0.621
0.164513,0.62175
0.194491,0.6225
0.186004,0.62325
0.170262,0.624
0.172179,0.62475
0.201883,0.6255
0.189427,0.62625
0.184362,0.627
0.182993,0.62775
0.189563,0.6285
0.205716,0.62925
0.184088,0.63
0.183951,0.63075
0.178613,0.6315
0.188742,0.63225
0.167935,0.633
0.187784,0.63375
0.177791,0.6345
0.173822,0.63525
0.178613,0.636
0.192712,0.63675
0.185183,0.6375
0.174095,0.63825
0.194628,0.639
0.180666,0.63975
0.187236,0.6405
0.169441,0.64125
0.185867,0.642
0.159859,0.64275
0.169989,0.6435
0.183951,0.64425
0.178065,0.645
0.176149,0.64575
0.165471,0.6465
0.176559,0.64725
0.197092,0.648
0.169031,0.64875
0.175464,0.6495
0.19148,0.65025
0.178613,0.651
0.170673,0.65175
0.173685,0.6525
0.201472,0.65325
0.185183,0.654
0.175053,0.65475
0.177244,0.6555
0.187099,0.65625
0.170536,0.657
0.165882,0.65775
0.17259,0.6585
0.175601,0.65925
0.184499,0.66
0.166019,0.66075
0.176285,0.6615
0.187099,0.66225
0.169441,0.663
0.173958,0.66375
0.185867,0.6645
0.171084,0.66525
0.187921,0.666
0.179844,0.66675
0.186141,0.6675
0.177791,0.66825
0.171631,0.669
0.193122,0.66975
0.185183,0.6705
0.186963,0.67125
0.174095,0.672
0.190932,0.67275
0.18094,0.6735
0.169852,0.67425
0.176285,0.675
0.181076,0.67575
0.166567,0.6765
0.16465,0.67725
0.190385,0.678
0.16465,0.67875
0.174643,0.6795
0.169989,0.68025
0.180803,0.681
0.167525,0.68175
0.153015,0.6825
0.158901,0.68325
0.189427,0.684
0.177381,0.68475
0.152604,0.6855
0.167935,0.68625
0.182856,0.687
0.164239,0.68775
0.189153,0.6885
0.190522,0.68925
0.176285,0.69
0.159312,0.69075
0.181624,0.6915
0.171221,0.69225
0.178749,0.693
0.177928,0.69375
0.178613,0.6945
0.178476,0.69525
0.180255,0.696
0.168757,0.69675
0.178886,0.6975
0.182308,0.69825
0.153015,0.699
0.15233,0.69975
0.179434,0.7005
0.182445,0.70125
0.17519,0.702
0.174643,0.70275
0.185867,0.7035
0.16465,0.70425
0.165745,0.705
0.181761,0.70575
0.188331,0.7065
0.161502,0.70725
0.173411,0.708
0.19764,0.70875
0.187099,0.7095
0.161912,0.71025
0.180666,0.711
0.173822,0.71175
0.16684,0.7125
0.164376,0.71325
0.185046,0.714
0.17916,0.71475
0.175601,0.7155
0.171768,0.71625
0.168483,0.717
0.170126,0.71775
0.160954,0.7185
0.164239,0.71925
0.178065,0.72
0.161228,0.72075
0.186689,0.7215
0.190522,0.72225
0.195313,0.723
0.169852,0.72375
0.168346,0.7245
0.165745,0.72525
0.18135,0.726
0.165335,0.72675
0.145075,0.7275
0.188468,0.72825
0.182856,0.729
0.16862,0.72975
0.179844,0.7305
0.18751,0.73125
0.15849,0.732
0.162323,0.73275
0.174506,0.7335
0.151098,0.73425
0.144117,0.735
0.173685,0.73575
0.172726,0.7365
0.164239,0.73725
0.150414,0.738
0.179434,0.73875
0.171768,0.7395
0.178886,0.74025
0.16465,0.741
0.169989,0.74175
0.174369,0.7425
0.152741,0.74325
0.179434,0.744
0.182445,0.74475
0.16862,0.7455
0.166293,0.74625
0.155068,0.747
0.16465,0.74775
0.159175,0.7485
0.151783,0.74925
0.170536,0.75
0.161502,0.75075
0.177791,0.7515
0.153426,0.75225
0.18094,0.753
0.171905,0.75375
0.176012,0.7545
0.174232,0.75525
0.154931,0.756
0.173822,0.75675
0.154794,0.7575
0.170399,0.75825
0.185183,0.759
0.184088,0.75975
0.152604,0.7605
0.17259,0.76125
0.167388,0.762
0.159312,0.76275
0.151646,0.7635
0.169578,0.76425
0.182582,0.765
0.162597,0.76575
0.166977,0.7665
0.173411,0.76725
0.155479,0.768
0.166977,0.76875
0.193259,0.7695
0.180666,0.77025
0.163008,0.771
0.169304,0.77175
0.160133,0.7725
0.179844,0.77325
0.164513,0.774
0.168072,0.77475
0.169304,0.7755
0.146992,0.77625
0.172453,0.777
0.178065,0.77775
0.182582,0.7785
0.173274,0.77925
0.154657,0.78
0.171494,0.78075
0.181076,0.7815
0.164376,0.78225
0.159585,0.783
0.174095,0.78375
0.177381,0.7845
0.151235,0.78525
0.159448,0.786
0.173274,0.78675
0.159448,0.7875
0.153152,0.78825
0.180529,0.789
0.167525,0.78975
0.145486,0.7905
0.171494,0.79125
0.178202,0.792
0.174506,0.79275
0.155616,0.7935
0.177517,0.79425
0.161091,0.795
0.155068,0.79575
0.148908,0.7965
0.176422,0.79725
0.157395,0.798
0.159585,0.79875
0.15411,0.7995
0.173411,0.80025
0.180118,0.801
0.161365,0.80175
0.159312,0.8025
0.169578,0.80325
0.167525,0.804
0.157121,0.80475
0.168346,0.8055
0.154931,0.80625
0.164103,0.807
0.148908,0.80775
0.174369,0.8085
0.164103,0.80925
0.151235,0.81
0.170262,0.81075
0.18313,0.8115
0.149866,0.81225
0.167114,0.813
0.163418,0.81375
0.156437,0.8145
0.157395,0.81525
0.165882,0.816
0.171358,0.81675
0.188605,0.8175
0.149456,0.81825
0.182035,0.819
0.174917,0.81975
0.166293,0.8205
0.16465,0.82125
0.160407,0.822
0.175875,0.82275
