NMR signal (mV),time (s)
0.332472,0.0
0.268136,0.00075
0.28511,0.0015
0.246782,0.00225
0.277855,0.003
0.249109,0.00375
0.241169,0.0045
0.29743,0.00525
0.261702,0.006
0.292912,0.00675
0.255953,0.0075
0.249246,0.00825
0.265261,0.009
0.260607,0.00975
0.274022,0.0105
0.252805,0.01125
0.247329,0.012
0.261155,0.01275
0.28552,0.0135
0.255406,0.01425
0.258828,0.015
0.23939,0.01575
0.252942,0.0165
0.265398,0.01725
0.255953,0.018
0.29962,0.01875
0.278539,0.0195
0.252257,0.02025
0.249793,0.021
0.272927,0.02175
0.272243,0.0225
0.273885,0.02325
0.288395,0.024
0.272653,0.02475
0.284015,0.0255
0.260333,0.02625
0.287437,0.027
0.279908,0.02775
0.273474,0.0285
0.266493,0.02925
0.28949,0.03
0.287711,0.03075
0.232956,0.0315
0.253352,0.03225
0.255542,0.033
0.263619,0.03375
0.261429,0.0345
0.281414,0.03525
0.278539,0.036
0.275528,0.03675
0.286068,0.0375
0.273201,0.03825
0.241991,0.039
0.25212,0.03975
0.255953,0.0405
0.265261,0.04125
0.245687,0.042
0.261155,0.04275
0.258417,0.0435
0.252805,0.04425
0.279361,0.045
0.275665,0.04575
0.282098,0.0465
0.258143,0.04725
0.249109,0.048
0.267315,0.04875
0.274843,0.0495
0.254447,0.05025
0.273611,0.051
0.282509,0.05175
0.26841,0.0525
0.284699,0.05325
0.26882,0.054
0.283467,0.05475
0.261018,0.0555
0.270463,0.05625
0.290175,0.057
0.239253,0.05775
0.262797,0.0585
0.271421,0.05925
0.264988,0.06
0.274433,0.06075
0.278402,0.0615
0.283741,0.06225
0.256364,0.063
0.282098,0.06375
0.294144,0.0645
0.275528,0.06525
0.24596,0.066
0.26663,0.06675
0.263756,0.0675
0.259512,0.06825
0.263892,0.069
0.254447,0.06975
0.259512,0.0705
0.264303,0.07125
0.27457,0.072
0.248972,0.07275
0.26444,0.0735
0.255132,0.07425
0.265946,0.075
0.267588,0.07575
0.260881,0.0765
0.284562,0.07725
0.269505,0.078
0.283467,0.07875
0.269642,0.0795
0.27676,0.08025
0.245413,0.081
0.271695,0.08175
0.249109,0.0825
0.277581,0.08325
0.254447,0.084
0.271832,0.08475
0.267725,0.0855
0.269642,0.08625
0.281551,0.087
0.263892,0.08775
0.242401,0.0885
0.255406,0.08925
0.283056,0.09
0.258965,0.09075
0.280045,0.0915
0.26047,0.09225
0.239664,0.093
0.247877,0.09375
0.246508,0.0945
0.263619,0.09525
0.251573,0.096
0.249793,0.09675
0.246782,0.0975
0.26006,0.09825
0.270189,0.099
0.256911,0.09975
0.271147,0.1005
0.253352,0.10125
0.241033,0.102
0.245824,0.10275
0.258965,0.1035
0.232546,0.10425
0.250751,0.105
0.278129,0.10575
0.249383,0.1065
0.236378,0.10725
0.255679,0.108
0.279497,0.10875
0.236378,0.1095
0.252531,0.11025
0.299346,0.111
0.269505,0.11175
0.259101,0.1125
0.274433,0.11325
0.261018,0.114
0.253078,0.11475
0.243907,0.1155
0.256227,0.11625
0.237063,0.117
0.235968,0.11775
0.271147,0.1185
0.238842,0.11925
0.239664,0.12
0.28292,0.12075
0.289627,0.1215
0.276486,0.12225
0.244318,0.123
0.259375,0.12375
0.284973,0.1245
0.237884,0.12525
0.225838,0.126
0.265809,0.12675
0.270189,0.1275
0.232135,0.12825
0.246234,0.129
0.273611,0.12975
0.270189,0.1305
0.255816,0.13125
0.238705,0.132
0.240485,0.13275
0.247877,0.1335
0.249383,0.13425
0.257185,0.135
0.26047,0.13575
0.2539,0.1365
0.257459,0.13725
0.277581,0.138
0.249793,0.13875
0.267315,0.1395
0.257733,0.14025
0.257869,0.141
0.240074,0.14175
0.245687,0.1425
0.252668,0.14325
0.256501,0.144
0.250888,0.14475
0.275665,0.1455
0.232546,0.14625
0.265946,0.147
0.231587,0.14775
0.254174,0.1485
0.269231,0.14925
0.232819,0.15
0.230492,0.15075
0.23939,0.1515
0.22926,0.15225
0.244592,0.153
0.271421,0.15375
0.258143,0.1545
0.27279,0.15525
0.234051,0.156
0.234051,0.15675
0.254721,0.1575
0.241306,0.15825
0.228576,0.159
0.254174,0.15975
0.267999,0.1605
0.235146,0.16125
0.255816,0.162
0.238705,0.16275
0.212971,0.1635
0.265535,0.16425
0.259101,0.165
0.248972,0.16575
0.223922,0.1665
0.247192,0.16725
0.240896,0.168
0.263345,0.16875
0.263071,0.1695
0.251983,0.17025
0.231998,0.171
0.257869,0.17175
0.263345,0.1725
0.244592,0.17325
0.220637,0.174
0.235146,0.17475
0.228987,0.1755
0.257185,0.17625
0.256227,0.177
0.228439,0.17775
0.255406,0.1785
0.23542,0.17925
0.232272,0.18
0.251983,0.18075
0.247055,0.1815
0.224332,0.18225
0.240485,0.183
0.224469,0.18375
0.238158,0.1845
0.2205,0.18525
0.24377,0.186
0.269779,0.18675
0.256774,0.1875
0.238432,0.18825
0.255406,0.189
0.238021,0.18975
0.227207,0.1905
0.231314,0.19125
0.252394,0.192
0.263482,0.19275
0.204073,0.1935
0.278539,0.19425
0.225701,0.195
0.265124,0.19575
0.255132,0.1965
0.250751,0.19725
0.253215,0.198
0.241033,0.19875
0.216804,0.1995
0.223511,0.20025
0.246234,0.201
0.210096,0.20175
0.235968,0.2025
0.225975,0.20325
0.248014,0.204
0.240348,0.20475
0.216667,0.2055
0.239527,0.20625
0.237747,0.207
0.239527,0.20775
0.22488,0.2085
0.233093,0.20925
0.239116,0.21
0.266493,0.21075
0.216393,0.2115
0.228165,0.21225
0.267451,0.213
0.268547,0.21375
0.263892,0.2145
0.222964,0.21525
0.25171,0.216
0.257596,0.21675
0.260607,0.2175
0.245139,0.21825
0.258417,0.219
0.246097,0.21975
0.230903,0.2205
0.265261,0.22125
0.24596,0.222
0.243633,0.22275
0.251025,0.2235
0.250615,0.22425
0.234325,0.225
0.211191,0.22575
0.2372,0.2265
0.256638,0.22725
0.220089,0.228
0.225154,0.22875
0.248014,0.2295
0.24377,0.23025
0.234188,0.231
0.222279,0.23175
0.218036,0.2325
0.253489,0.23325
0.242264,0.234
0.22707,0.23475
0.249519,0.2355
0.244318,0.23625
0.222964,0.237
0.219405,0.23775
0.249246,0.2385
0.239527,0.23925
0.26882,0.24
0.228302,0.24075
0.226659,0.2415
0.258006,0.24225
0.27457,0.243
0.205168,0.24375
0.227891,0.2445
0.229397,0.24525
0.225975,0.246
0.242812,0.24675
0.232956,0.2475
0.223922,0.24825
0.205579,0.249
0.236105,0.24975
0.202431,0.2505
0.24555,0.25125
0.229397,0.252
0.207632,0.25275
0.218036,0.2535
0.207632,0.25425
0.222827,0.255
0.238979,0.25575
0.236926,0.2565
0.225291,0.25725
0.240211,0.258
0.24596,0.25875
0.238158,0.2595
0.236789,0.26025
0.212697,0.261
0.255406,0.26175
0.238842,0.2625
0.213655,0.26325
0.244181,0.264
0.228576,0.26475
0.244728,0.2655
0.229945,0.26625
0.255679,0.267
0.215845,0.26775
0.241169,0.2685
0.228302,0.26925
0.257733,0.27
0.243223,0.27075
0.242675,0.2715
0.232682,0.27225
0.204895,0.273
0.247329,0.27375
0.223237,0.2745
0.241717,0.27525
0.209686,0.276
0.236105,0.27675
0.223237,0.2775
0.230492,0.27825
0.225838,0.279
0.247329,0.27975
0.257322,0.2805
0.254995,0.28125
0.243633,0.282
0.217214,0.28275
0.238158,0.2835
0.221458,0.28425
0.209138,0.285
0.223511,0.28575
0.222416,0.2865
0.235283,0.28725
0.219268,0.288
0.234599,0.28875
0.259101,0.2895
0.212697,0.29025
0.243907,0.291
0.235283,0.29175
0.19764,0.2925
0.205442,0.29325
0.257185,0.294
0.244318,0.29475
0.228439,0.2955
0.218857,0.29625
0.236378,0.297
0.205853,0.29775
0.247055,0.2985
0.224469,0.29925
0.230492,0.3
0.209001,0.30075
0.221595,0.3015
0.236241,0.30225
0.193122,0.303
0.226796,0.30375
0.25609,0.3045
0.256638,0.30525
0.213929,0.306
0.239937,0.30675
0.220226,0.3075
0.218446,0.30825
0.226523,0.309
0.248424,0.30975
0.238842,0.3105
0.228576,0.31125
0.228165,0.312
0.241033,0.31275
0.231998,0.3135
0.222416,0.31425
0.193533,0.315
0.219268,0.31575
0.20202,0.3165
0.218036,0.31725
0.248972,0.318
0.217214,0.31875
0.230766,0.3195
0.238705,0.32025
0.217762,0.321
0.248698,0.32175
0.218583,0.3225
0.242538,0.32325
0.232682,0.324
0.196955,0.32475
0.194081,0.3255
0.255953,0.32625
0.212013,0.327
0.228028,0.32775
0.209959,0.3285
0.210507,0.32925
0.207495,0.33
0.225154,0.33075
0.248151,0.3315
0.22091,0.33225
0.241991,0.333
0.19983,0.33375
0.236515,0.3345
0.198324,0.33525
0.209823,0.336
0.207906,0.33675
0.209001,0.3375
0.222279,0.33825
0.206674,0.339
0.240485,0.33975
