NMR signal (mV),time (s)
0.048023,0.0
0.040221,0.00075
0.04775,0.0015
0.048845,0.00225
0.061712,0.003
0.051035,0.00375
0.038715,0.0045
0.042184,0.00525
0.049392,0.006
0.048571,0.00675
0.046518,0.0075
0.043643,0.00825
0.046654,0.009
0.040631,0.00975
0.046381,0.0105
0.047476,0.01125
0.054457,0.012
0.04159,0.01275
0.038304,0.0135
0.047339,0.01425
0.043232,0.015
0.06445,0.01575
0.041911,0.0165
0.058337,0.01725
0.053636,0.018
0.042959,0.01875
0.036799,0.0195
0.056921,0.02025
0.050898,0.021
0.050214,0.02175
0.037804,0.0225
0.047339,0.02325
0.045696,0.024
0.046244,0.02475
0.041863,0.0255
0.045012,0.02625
0.040495,0.027
0.035567,0.02775
0.06039,0.0285
0.067187,0.02925
0.035203,0.03
0.051445,0.03075
0.057105,0.0315
0.046928,0.03225
0.039673,0.033
0.045696,0.03375
0.047202,0.0345
0.039673,0.03525
0.042048,0.036
0.03762,0.03675
0.046928,0.0375
0.063081,0.03825
0.055689,0.039
0.044601,0.03975
0.047613,0.0405
0.039673,0.04125
0.03365,0.042
0.043553,0.04275
0.049666,0.0435
0.032145,0.04425
0.057058,0.045
0.034745,0.04575
0.046928,0.0465
0.045833,0.04725
0.037209,0.048
0.043643,0.04875
0.044464,0.0495
0.038578,0.05025
0.042,0.051
0.046244,0.05175
0.041453,0.0525
0.051309,0.05325
0.043643,0.054
0.045696,0.05475
0.044054,0.0555
0.051993,0.05625
0.0587,0.057
0.044327,0.05775
0.050624,0.0585
0.064313,0.05925
0.049666,0.06
0.049118,0.06075
0.038215,0.0615
0.052951,0.06225
0.055005,0.063
0.041727,0.06375
0.049803,0.0645
0.049439,0.06525
0.053909,0.066
0.040358,0.06675
0.048708,0.0675
0.047613,0.06825
0.040631,0.069
0.042685,0.06975
0.042,0.0705
0.03762,0.07125
0.045423,0.072
0.040221,0.07275
0.048344,0.0735
0.050077,0.07425
0.042685,0.075
0.046381,0.07575
0.035293,0.0765
0.042595,0.07725
0.037346,0.078
0.04775,0.07875
0.033924,0.0795
0.047202,0.08025
0.041226,0.081
0.045559,0.08175
0.046244,0.0825
0.037072,0.08325
0.043095,0.084
0.056421,0.08475
0.055826,0.0855
0.042411,0.08625
0.042548,0.087
0.03324,0.08775
0.04378,0.0885
0.036388,0.08925
0.049803,0.09
0.03762,0.09075
0.045012,0.0915
0.044054,0.09225
0.051035,0.093
0.049118,0.09375
0.042822,0.0945
0.040358,0.09525
0.051993,0.096
0.039536,0.09675
0.053362,0.0975
0.036936,0.09825
0.049118,0.099
0.049118,0.09975
0.0394,0.1005
0.047065,0.10125
0.054183,0.102
0.047065,0.10275
0.055963,0.1035
0.052677,0.10425
0.047065,0.105
0.042822,0.10575
0.049118,0.1065
0.04766,0.10725
0.036525,0.108
0.043143,0.10875
0.046244,0.1095
0.042137,0.11025
0.046381,0.111
0.041363,0.11175
0.047476,0.1125
0.046244,0.11325
0.048023,0.114
0.038031,0.11475
0.047476,0.1155
0.050761,0.11625
0.041637,0.117
0.040495,0.11775
0.040768,0.1185
0.042411,0.11925
0.038715,0.12
0.049392,0.12075
0.038304,0.1215
0.050487,0.12225
0.051035,0.123
0.049118,0.12375
0.047476,0.1245
0.058016,0.12525
0.047613,0.126
0.038899,0.12675
0.04994,0.1275
0.045696,0.12825
0.049803,0.129
0.053499,0.12975
0.037346,0.1305
0.044327,0.13125
0.050214,0.132
0.042274,0.13275
0.046518,0.1335
0.044191,0.13425
0.053636,0.135
0.051719,0.13575
0.046654,0.1365
0.043095,0.13725
0.038852,0.138
0.037209,0.13875
0.046518,0.1395
0.043917,0.14025
0.057468,0.141
0.034745,0.14175
0.050077,0.1425
0.043506,0.14325
0.059659,0.144
0.038078,0.14475
0.051856,0.1455
0.037804,0.14625
0.045286,0.147
0.042822,0.14775
0.040084,0.1485
0.051172,0.14925
0.041727,0.15
0.047476,0.15075
0.04159,0.1515
0.058564,0.15225
0.045423,0.153
0.042822,0.15375
0.034882,0.1545
0.034882,0.15525
0.041179,0.156
0.040816,0.15675
0.054731,0.1575
0.046244,0.15825
0.039673,0.159
0.057332,0.15975
0.045059,0.1605
0.044238,0.16125
0.041042,0.162
0.042,0.16275
0.041774,0.1635
0.042685,0.16425
0.034335,0.165
0.047065,0.16575
0.043416,0.1665
0.041042,0.16725
0.047339,0.168
0.052677,0.16875
0.042685,0.1695
0.047797,0.17025
0.044191,0.171
0.044054,0.17175
0.05035,0.1725
