NMR signal (mV),time (s)
0.155616,0.0
0.125822,0.00075
0.12509,0.0015
0.11893,0.00225
0.155068,0.003
0.14398,0.00375
0.12112,0.0045
0.154931,0.00525
0.158764,0.006
0.129607,0.00675
0.154657,0.0075
0.163144,0.00825
0.133988,0.009
0.150277,0.00975
0.150688,0.0105
0.155205,0.01125
0.13303,0.012
0.141106,0.01275
0.159038,0.0135
0.145486,0.01425
0.120436,0.015
0.167799,0.01575
0.152604,0.0165
0.138505,0.01725
0.129607,0.018
0.16684,0.01875
0.150414,0.0195
0.146855,0.02025
0.138642,0.021
0.16246,0.02175
0.156437,0.0225
0.146992,0.02325
0.164103,0.024
0.157532,0.02475
0.147539,0.0255
0.156163,0.02625
0.160817,0.027
0.133714,0.02775
0.125911,0.0285
0.139737,0.02925
0.150825,0.03
0.12509,0.03075
0.155616,0.0315
0.140695,0.03225
0.165198,0.033
0.127828,0.03375
0.12112,0.0345
0.136999,0.03525
0.104283,0.036
0.127007,0.03675
0.130155,0.0375
0.141516,0.03825
0.132345,0.039
0.14179,0.03975
0.137684,0.0405
0.163144,0.04125
0.128786,0.042
0.120573,0.04275
0.138916,0.0435
0.1563,0.04425
0.131661,0.045
0.14973,0.04575
0.128512,0.0465
0.153289,0.04725
0.135767,0.048
0.1563,0.04875
0.125775,0.0495
0.154657,0.05025
0.163966,0.051
0.162597,0.05175
0.140695,0.0525
0.141106,0.05325
0.145897,0.054
0.143433,0.05475
0.167114,0.0555
0.124406,0.05625
0.168757,0.057
0.124953,0.05775
0.120299,0.0585
0.156026,0.05925
0.130018,0.06
0.124953,0.06075
0.130976,0.0615
0.160544,0.06225
0.118109,0.063
0.123995,0.06375
0.137273,0.0645
0.141106,0.06525
0.132482,0.066
0.130155,0.06675
0.155479,0.0675
0.141653,0.06825
0.141516,0.069
0.133988,0.06975
0.153836,0.0705
0.156163,0.07125
0.113044,0.072
0.142748,0.07275
0.137273,0.0735
0.120299,0.07425
0.125227,0.075
0.145349,0.07575
0.160133,0.0765
0.135904,0.07725
0.125501,0.078
0.137957,0.07875
0.133166,0.0795
0.14795,0.08025
0.150551,0.081
0.137136,0.08175
0.13303,0.0825
0.155753,0.08325
0.128649,0.084
0.138368,0.08475
0.136862,0.0855
0.146444,0.08625
0.119204,0.087
0.106884,0.08775
0.145075,0.0885
0.147403,0.08925
0.149866,0.09
0.136589,0.09075
0.144117,0.0915
0.133988,0.09225
0.123311,0.093
0.111812,0.09375
0.146444,0.0945
0.14357,0.09525
0.141106,0.096
0.146581,0.09675
0.150551,0.0975
0.111812,0.09825
0.147266,0.099
0.165471,0.09975
0.130702,0.1005
0.116877,0.10125
0.145486,0.102
0.131934,0.10275
0.126596,0.1035
0.118383,0.10425
0.152194,0.105
0.157395,0.10575
0.112497,0.1065
0.128786,0.10725
0.135767,0.108
0.123995,0.10875
0.129334,0.1095
0.155479,0.11025
0.138231,0.111
0.144939,0.11175
0.143707,0.1125
0.155616,0.11325
0.137547,0.114
0.133577,0.11475
0.125501,0.1155
0.148498,0.11625
0.135083,0.117
0.134398,0.11775
0.130155,0.1185
0.113729,0.11925
0.135767,0.12
0.13741,0.12075
0.133714,0.1215
