NMR signal (mV),time (s)
0.181213,0.0
0.181213,0.00075
0.181213,0.0015
0.181761,0.00225
0.18094,0.003
0.181213,0.00375
0.181076,0.0045
0.18135,0.00525
0.180803,0.006
0.18094,0.00675
0.180803,0.0075
0.180803,0.00825
0.181076,0.009
0.181624,0.00975
0.18094,0.0105
0.181076,0.01125
0.181487,0.012
0.18135,0.01275
0.18135,0.0135
0.18135,0.01425
0.181076,0.015
0.18135,0.01575
0.181076,0.0165
0.18135,0.01725
0.181076,0.018
0.181487,0.01875
0.181213,0.0195
0.181076,0.02025
0.181076,0.021
0.181076,0.02175
0.181213,0.0225
0.18135,0.02325
0.181213,0.024
0.180803,0.02475
0.18135,0.0255
0.181213,0.02625
0.181213,0.027
0.180803,0.02775
0.181076,0.0285
0.18135,0.02925
0.181624,0.03
0.18094,0.03075
0.181487,0.0315
0.181076,0.03225
0.18135,0.033
0.181213,0.03375
0.18135,0.0345
0.181076,0.03525
0.181213,0.036
0.180803,0.03675
0.181213,0.0375
0.181213,0.03825
0.180803,0.039
0.181076,0.03975
0.181213,0.0405
0.181076,0.04125
0.18135,0.042
0.18135,0.04275
0.181076,0.0435
0.181761,0.04425
0.181076,0.045
0.181076,0.04575
0.181076,0.0465
0.181076,0.04725
0.18094,0.048
0.18094,0.04875
0.181076,0.0495
0.18094,0.05025
0.181213,0.051
0.181213,0.05175
0.181076,0.0525
0.181761,0.05325
0.181624,0.054
0.181076,0.05475
0.18094,0.0555
0.18135,0.05625
0.181213,0.057
0.181076,0.05775
0.18094,0.0585
0.18135,0.05925
0.18094,0.06
0.181076,0.06075
0.181076,0.0615
0.18135,0.06225
0.181213,0.063
0.181213,0.06375
0.181076,0.0645
0.181213,0.06525
0.181076,0.066
0.18094,0.06675
0.181213,0.0675
0.181076,0.06825
0.18135,0.069
0.181076,0.06975
0.180803,0.0705
0.181213,0.07125
0.181213,0.072
0.181487,0.07275
0.181213,0.0735
0.18135,0.07425
0.181076,0.075
0.18094,0.07575
0.181213,0.0765
0.181076,0.07725
0.18135,0.078
0.181213,0.07875
0.181213,0.0795
0.181213,0.08025
0.18135,0.081
0.18094,0.08175
0.18135,0.0825
0.18135,0.08325
0.18135,0.084
0.181761,0.08475
0.181213,0.0855
0.181076,0.08625
0.18094,0.087
0.181213,0.08775
0.181213,0.0885
0.181076,0.08925
0.181076,0.09
0.181213,0.09075
0.181213,0.0915
0.181076,0.09225
0.181076,0.093
0.181076,0.09375
0.181076,0.0945
0.181076,0.09525
0.18135,0.096
0.181076,0.09675
0.181076,0.0975
0.181076,0.09825
0.180803,0.099
0.181076,0.09975
0.181213,0.1005
0.18135,0.10125
0.18135,0.102
0.18135,0.10275
0.181076,0.1035
0.181487,0.10425
0.181076,0.105
0.180803,0.10575
0.181076,0.1065
0.181213,0.10725
0.181076,0.108
0.181076,0.10875
0.181076,0.1095
0.180803,0.11025
0.181213,0.111
0.180803,0.11175
0.181213,0.1125
0.181213,0.11325
0.181076,0.114
0.181076,0.11475
0.181076,0.1155
0.181487,0.11625
0.18094,0.117
0.18135,0.11775
0.18094,0.1185
0.180803,0.11925
0.18135,0.12
0.181076,0.12075
0.180803,0.1215
0.181076,0.12225
0.181076,0.123
0.18094,0.12375
0.181487,0.1245
0.181213,0.12525
0.18135,0.126
0.18135,0.12675
0.18094,0.1275
0.181487,0.12825
0.181213,0.129
0.181213,0.12975
0.181213,0.1305
0.181213,0.13125
0.181213,0.132
0.180803,0.13275
0.181076,0.1335
0.181487,0.13425
0.181487,0.135
0.181076,0.13575
0.181487,0.1365
0.181213,0.13725
0.181076,0.138
0.181213,0.13875
0.181213,0.1395
0.181076,0.14025
0.18094,0.141
0.181213,0.14175
0.181624,0.1425
0.181076,0.14325
0.181213,0.144
0.181213,0.14475
0.181487,0.1455
0.18135,0.14625
0.181213,0.147
0.18094,0.14775
0.181213,0.1485
0.181076,0.14925
0.18135,0.15
0.18135,0.15075
0.18135,0.1515
0.181213,0.15225
0.181213,0.153
0.181213,0.15375
0.181076,0.1545
0.181213,0.15525
0.181487,0.156
0.181487,0.15675
0.181076,0.1575
0.181076,0.15825
0.181213,0.159
0.181076,0.15975
0.181213,0.1605
0.181076,0.16125
0.181213,0.162
0.181213,0.16275
0.18135,0.1635
0.181076,0.16425
0.180803,0.165
0.18135,0.16575
0.181076,0.1665
0.18135,0.16725
0.18135,0.168
0.18094,0.16875
0.180803,0.1695
0.18094,0.17025
0.18135,0.171
0.180803,0.17175
0.180803,0.1725
0.181487,0.17325
0.181487,0.174
0.181076,0.17475
0.181213,0.1755
0.181213,0.17625
0.181076,0.177
0.18094,0.17775
0.181076,0.1785
0.181076,0.17925
0.181487,0.18
0.181213,0.18075
0.181213,0.1815
0.181213,0.18225
0.18135,0.183
0.181213,0.18375
0.18094,0.1845
0.181213,0.18525
0.180803,0.186
0.18135,0.18675
0.181076,0.1875
0.18135,0.18825
0.181213,0.189
0.18135,0.18975
0.181213,0.1905
0.181213,0.19125
0.181076,0.192
0.181213,0.19275
0.181487,0.1935
0.181213,0.19425
0.18135,0.195
0.181213,0.19575
0.181213,0.1965
0.181076,0.19725
0.181213,0.198
0.181076,0.19875
0.181213,0.1995
0.181076,0.20025
0.181076,0.201
0.181076,0.20175
0.181213,0.2025
0.18135,0.20325
0.181076,0.204
0.181487,0.20475
0.181076,0.2055
0.180803,0.20625
0.18094,0.207
0.181076,0.20775
0.181213,0.2085
0.181487,0.20925
0.181487,0.21
0.181076,0.21075
0.18135,0.2115
0.181076,0.21225
0.181213,0.213
0.181213,0.21375
0.181076,0.2145
0.180666,0.21525
0.181213,0.216
0.18094,0.21675
0.181076,0.2175
0.181213,0.21825
0.181076,0.219
0.181213,0.21975
0.181624,0.2205
0.181076,0.22125
0.18094,0.222
0.181076,0.22275
0.181213,0.2235
0.18094,0.22425
0.180803,0.225
0.18135,0.22575
0.181213,0.2265
0.18135,0.22725
0.18094,0.228
0.181076,0.22875
0.181213,0.2295
0.18094,0.23025
0.180803,0.231
0.181076,0.23175
0.18094,0.2325
0.180803,0.23325
0.180803,0.234
0.181076,0.23475
0.181076,0.2355
0.18135,0.23625
0.181213,0.237
0.181076,0.23775
0.181487,0.2385
0.18135,0.23925
0.181213,0.24
0.180803,0.24075
0.181076,0.2415
0.18094,0.24225
0.181213,0.243
0.181076,0.24375
0.181076,0.2445
0.18135,0.24525
0.181213,0.246
0.181076,0.24675
0.18135,0.2475
0.181487,0.24825
0.18135,0.249
0.181624,0.24975
0.181624,0.2505
0.181076,0.25125
0.181213,0.252
0.18135,0.25275
0.181076,0.2535
