0.266493,0.000000
0.264761,0.000750
0.294829,0.001500
0.214887,0.002250
0.269094,0.003000
0.264440,0.003750
0.248151,0.004500
0.259786,0.005250
0.217762,0.006000
0.253763,0.006750
0.248287,0.007500
0.249930,0.008250
0.254584,0.009000
0.236789,0.009750
0.253215,0.010500
0.243223,0.011250
0.277718,0.012000
0.264166,0.012750
0.246645,0.013500
0.247877,0.014250
0.258554,0.015000
0.247329,0.015750
0.265535,0.016500
0.246371,0.017250
0.247329,0.018000
0.250888,0.018750
0.255679,0.019500
0.251573,0.020250
0.249930,0.021000
0.249930,0.021750
0.239664,0.022500
0.248561,0.023250
0.227891,0.024000
0.258006,0.024750
0.243223,0.025500
0.247055,0.026250
0.251025,0.027000
0.230629,0.027750
0.249109,0.028500
0.242812,0.029250
0.255816,0.030000
0.239253,0.030750
0.234873,0.031500
0.252120,0.032250
0.247055,0.033000
0.211739,0.033750
0.239801,0.034500
0.214614,0.035250
0.262524,0.036000
0.236378,0.036750
0.240759,0.037500
0.234188,0.038250
0.231998,0.039000
0.247877,0.039750
0.240622,0.040500
0.252257,0.041250
0.241717,0.042000
0.245687,0.042750
0.252531,0.043500
0.246919,0.044250
0.242401,0.045000
0.259375,0.045750
0.240759,0.046500
0.226933,0.047250
0.259786,0.048000
0.232272,0.048750
0.255406,0.049500
0.249383,0.050250
0.229534,0.051000
0.226933,0.051750
0.242812,0.052500
0.228987,0.053250
0.256638,0.054000
0.238979,0.054750
0.260744,0.055500
0.242401,0.056250
0.241991,0.057000
0.231450,0.057750
0.232546,0.058500
0.244181,0.059250
0.238569,0.060000
0.261565,0.060750
0.217762,0.061500
0.258691,0.062250
0.258006,0.063000
0.245824,0.063750
0.225564,0.064500
0.232546,0.065250
0.252394,0.066000
0.237200,0.066750
0.254174,0.067500
0.231998,0.068250
0.231998,0.069000
0.243496,0.069750
0.244455,0.070500
0.249246,0.071250
0.231040,0.072000
0.238705,0.072750
0.229397,0.073500
0.245687,0.074250
0.216530,0.075000
0.256090,0.075750
0.256911,0.076500
0.239937,0.077250
0.228850,0.078000
0.238158,0.078750
0.239390,0.079500
0.236378,0.080250
0.242538,0.081000
0.229534,0.081750
0.261429,0.082500
0.234736,0.083250
0.222142,0.084000
0.222553,0.084750
0.242264,0.085500
0.244728,0.086250
0.240074,0.087000
0.237473,0.087750
0.229671,0.088500
0.235283,0.089250
0.258691,0.090000
0.247055,0.090750
0.251436,0.091500
0.231314,0.092250
0.259101,0.093000
0.248151,0.093750
0.239937,0.094500
0.239253,0.095250
0.251162,0.096000
0.232956,0.096750
0.235968,0.097500
0.232819,0.098250
0.258417,0.099000
0.228165,0.099750
0.233914,0.100500
0.240622,0.101250
0.252531,0.102000
0.222005,0.102750
0.246097,0.103500
0.242675,0.104250
0.243907,0.105000
0.224332,0.105750
0.225291,0.106500
0.242538,0.107250
0.244044,0.108000
0.221047,0.108750
0.249246,0.109500
0.236241,0.110250
0.226249,0.111000
0.249246,0.111750
0.245002,0.112500
0.249930,0.113250
0.236926,0.114000
0.224059,0.114750
0.231724,0.115500
0.214750,0.116250
0.214203,0.117000
0.246782,0.117750
0.242949,0.118500
0.238021,0.119250
0.214887,0.120000
0.228713,0.120750
0.230492,0.121500
0.248698,0.122250
0.208317,0.123000
0.220363,0.123750
0.231314,0.124500
0.236105,0.125250
0.222279,0.126000
0.247192,0.126750
0.228987,0.127500
0.209138,0.128250
0.242538,0.129000
0.216119,0.129750
0.236515,0.130500
0.237337,0.131250
0.228713,0.132000
0.216119,0.132750
0.213929,0.133500
0.236789,0.134250
0.243496,0.135000
0.240211,0.135750
0.204621,0.136500
0.214477,0.137250
0.218173,0.138000
