NMR signal (mV),time (s)
0.254447,0.0
0.196955,0.00075
0.201246,0.0015
0.189837,0.00225
0.207222,0.003
0.181761,0.00375
0.192986,0.0045
0.185867,0.00525
0.169989,0.006
0.178476,0.00675
0.199145,0.0075
0.174643,0.00825
0.171358,0.009
0.203663,0.00975
0.188331,0.0105
0.177928,0.01125
0.162734,0.012
0.192986,0.01275
0.200788,0.0135
0.184636,0.01425
0.188605,0.015
0.176422,0.01575
0.193944,0.0165
0.178339,0.01725
0.197092,0.018
0.187921,0.01875
0.190795,0.0195
0.186141,0.02025
0.201199,0.021
0.185183,0.02175
0.185594,0.0225
0.184225,0.02325
0.20024,0.024
0.178749,0.02475
0.182172,0.0255
0.185731,0.02625
0.185183,0.027
0.169578,0.02775
0.182856,0.0285
0.179708,0.02925
0.178749,0.03
0.185183,0.03075
0.164376,0.0315
0.192575,0.03225
0.177791,0.033
0.173274,0.03375
0.170673,0.0345
0.176285,0.03525
0.169578,0.036
0.188605,0.03675
0.178339,0.0375
0.180666,0.03825
0.179571,0.039
0.168209,0.03975
0.189427,0.0405
0.194081,0.04125
0.186552,0.042
0.161912,0.04275
0.183404,0.0435
0.199419,0.04425
0.178476,0.045
0.171905,0.04575
0.191617,0.0465
0.184362,0.04725
0.159312,0.048
0.186004,0.04875
0.193259,0.0495
0.185457,0.05025
0.165608,0.051
0.178886,0.05175
0.17259,0.0525
0.177791,0.05325
0.17478,0.054
0.192575,0.05475
0.177654,0.0555
0.175053,0.05625
0.190932,0.057
0.181761,0.05775
0.184362,0.0585
0.171631,0.05925
0.182445,0.06
0.196818,0.06075
0.180529,0.0615
0.168757,0.06225
0.185046,0.063
0.183951,0.06375
0.174369,0.0645
0.176285,0.06525
0.186552,0.066
0.173137,0.06675
0.182582,0.0675
0.184225,0.06825
0.16246,0.069
0.18094,0.06975
0.159312,0.0705
0.182308,0.07125
0.178749,0.072
0.16684,0.07275
0.155479,0.0735
0.179844,0.07425
0.199009,0.075
0.174095,0.07575
0.163055,0.0765
0.182035,0.07725
0.162734,0.078
0.183404,0.07875
0.18354,0.0795
0.178886,0.08025
0.175738,0.081
0.166156,0.08175
0.198187,0.0825
0.178339,0.08325
0.177517,0.084
0.164103,0.08475
0.18313,0.0855
0.178476,0.08625
0.178886,0.087
0.171768,0.08775
0.192712,0.0885
0.165608,0.08925
0.173411,0.09
0.186278,0.09075
0.18532,0.0915
0.169715,0.09225
0.184362,0.093
0.171358,0.09375
0.176285,0.0945
0.184225,0.09525
0.176012,0.096
0.178339,0.09675
0.163829,0.0975
0.170673,0.09825
0.1897,0.099
0.188742,0.09975
0.154521,0.1005
0.15849,0.10125
0.173685,0.102
0.155068,0.10275
0.17259,0.1035
0.158764,0.10425
0.176833,0.105
0.17519,0.10575
0.159859,0.1065
0.169031,0.10725
0.186415,0.108
0.176285,0.10875
0.158264,0.1095
0.196408,0.11025
0.174643,0.111
0.158764,0.11175
0.167114,0.1125
0.171494,0.11325
0.170536,0.114
0.172863,0.11475
0.163555,0.1155
0.177791,0.11625
0.170399,0.117
0.168894,0.11775
0.172179,0.1185
0.168072,0.11925
0.17478,0.12
0.164103,0.12075
0.162186,0.1215
0.181898,0.12225
0.172863,0.123
0.166567,0.12375
0.171358,0.1245
0.183677,0.12525
0.161639,0.126
0.165745,0.12675
0.157532,0.1275
0.168346,0.12825
0.163144,0.129
0.164376,0.12975
0.163008,0.1305
0.167114,0.13125
0.156711,0.132
0.171221,0.13275
0.189016,0.1335
0.164103,0.13425
0.175053,0.135
0.19148,0.13575
0.180118,0.1365
0.18094,0.13725
0.172453,0.138
0.162186,0.13875
0.185457,0.1395
0.1563,0.14025
0.173137,0.141
0.169031,0.14175
0.176422,0.1425
0.169715,0.14325
0.181761,0.144
0.175053,0.14475
0.160817,0.1455
0.184362,0.14625
0.169167,0.147
0.176149,0.14775
0.173,0.1485
0.171631,0.14925
0.184636,0.15
0.163555,0.15075
0.165608,0.1515
0.181213,0.15225
0.175327,0.153
0.163829,0.15375
0.153426,0.1545
0.185867,0.15525
0.158353,0.156
0.144391,0.15675
0.176696,0.1575
0.178065,0.15825
0.165061,0.159
0.171494,0.15975
0.180803,0.1605
0.167662,0.16125
0.177381,0.162
0.159859,0.16275
0.172179,0.1635
0.168346,0.16425
0.158353,0.165
0.165745,0.16575
0.180529,0.1665
0.176696,0.16725
0.16862,0.168
0.167251,0.16875
0.175053,0.1695
0.161639,0.17025
0.154247,0.171
0.171768,0.17175
0.163144,0.1725
0.153289,0.17325
0.15014,0.174
0.185183,0.17475
0.16643,0.1755
0.16862,0.17625
0.176012,0.177
0.171494,0.17775
0.164103,0.1785
0.144117,0.17925
0.16465,0.18
0.17519,0.18075
0.16027,0.1815
0.163144,0.18225
0.168072,0.183
0.175601,0.18375
0.167114,0.1845
0.151098,0.18525
0.17081,0.186
0.155889,0.18675
0.151372,0.1875
0.162323,0.18825
0.173137,0.189
0.152741,0.18975
0.174917,0.1905
0.187099,0.19125
0.170262,0.192
0.18094,0.19275
0.161639,0.1935
0.182445,0.19425
0.159722,0.195
0.157943,0.19575
0.151372,0.1965
0.17081,0.19725
0.168757,0.198
0.160954,0.19875
0.155479,0.1995
0.185457,0.20025
0.17697,0.201
0.150551,0.20175
0.160133,0.2025
0.170262,0.20325
0.1563,0.204
0.170947,0.20475
0.15808,0.2055
0.170262,0.20625
0.146855,0.207
0.168346,0.20775
0.182582,0.2085
0.171768,0.20925
0.15233,0.21
0.155068,0.21075
0.16684,0.2115
0.153562,0.21225
0.147676,0.213
0.170947,0.21375
0.173548,0.2145
0.16684,0.21525
0.144254,0.216
0.167525,0.21675
0.170536,0.2175
0.165608,0.21825
0.162597,0.219
0.163144,0.21975
0.167388,0.2205
0.159996,0.22125
0.162734,0.222
0.183814,0.22275
0.168209,0.2235
0.144939,0.22425
0.171768,0.225
0.167114,0.22575
0.150003,0.2265
0.144254,0.22725
0.17916,0.228
0.161639,0.22875
0.148498,0.2295
0.17519,0.23025
0.165198,0.231
0.165608,0.23175
0.159722,0.2325
0.172863,0.23325
0.168209,0.234
0.143343,0.23475
0.139463,0.2355
0.18135,0.23625
0.176012,0.237
0.167114,0.23775
0.161502,0.2385
0.170536,0.23925
0.165335,0.24
0.144254,0.24075
0.156711,0.2415
0.175738,0.24225
0.163692,0.243
0.160817,0.24375
0.173,0.2445
0.162597,0.24525
0.144254,0.246
0.138642,0.24675
0.161912,0.2475
0.157258,0.24825
0.171358,0.249
0.164239,0.24975
0.163281,0.2505
0.162323,0.25125
0.144849,0.252
0.167799,0.25275
0.176696,0.2535
0.173411,0.25425
0.148087,0.255
0.178886,0.25575
0.157943,0.2565
0.145212,0.25725
0.156026,0.258
0.179023,0.25875
0.163555,0.2595
0.164376,0.26025
0.172453,0.261
0.167525,0.26175
0.153836,0.2625
0.177107,0.26325
0.162597,0.264
0.158353,0.26475
0.167799,0.2655
0.158627,0.26625
0.182172,0.267
0.147813,0.26775
0.154247,0.2685
0.154521,0.26925
0.166019,0.27
0.153836,0.27075
0.154247,0.2715
0.160407,0.27225
0.180118,0.273
0.15233,0.27375
0.145486,0.2745
0.15014,0.27525
0.155616,0.276
0.169167,0.27675
0.143159,0.2775
0.168072,0.27825
0.167799,0.279
0.159175,0.27975
0.147539,0.2805
0.152604,0.28125
0.16684,0.282
0.146718,0.28275
0.156163,0.2835
0.161502,0.28425
0.172863,0.285
0.152057,0.28575
0.161776,0.2865
0.16684,0.28725
0.153973,0.288
0.140742,0.28875
0.174643,0.2895
0.161912,0.29025
0.149182,0.291
0.175875,0.29175
0.16246,0.2925
0.150688,0.29325
0.134398,0.294
0.159448,0.29475
0.160954,0.2955
0.16246,0.29625
0.161776,0.297
0.177517,0.29775
0.142885,0.2985
0.140558,0.29925
0.16027,0.3
0.163144,0.30075
0.157258,0.3015
0.141106,0.30225
0.161912,0.303
0.154931,0.30375
0.16068,0.3045
0.168757,0.30525
0.178476,0.306
0.171905,0.30675
0.16027,0.3075
0.163281,0.30825
0.165061,0.309
0.159175,0.30975
0.14398,0.3105
0.159585,0.31125
0.152604,0.312
0.148087,0.31275
0.133988,0.3135
0.163281,0.31425
0.150551,0.315
0.157258,0.31575
0.147403,0.3165
0.16027,0.31725
0.15808,0.318
0.14357,0.31875
0.143159,0.3195
0.150551,0.32025
0.161639,0.321
0.1563,0.32175
0.154247,0.3225
0.164924,0.32325
0.14576,0.324
0.146444,0.32475
0.16862,0.3255
0.15411,0.32625
0.154384,0.327
0.1563,0.32775
0.158353,0.3285
0.163144,0.32925
0.157669,0.33
0.16246,0.33075
0.15808,0.3315
0.160133,0.33225
0.143433,0.333
0.15411,0.33375
0.150414,0.3345
0.142201,0.33525
0.14179,0.336
0.149866,0.33675
0.15849,0.3375
0.144939,0.33825
0.138916,0.339
0.149593,0.33975
0.140832,0.3405
0.149456,0.34125
0.168209,0.342
0.165745,0.34275
0.15808,0.3435
0.155753,0.34425
0.16684,0.345
0.161365,0.34575
0.146307,0.3465
0.153426,0.34725
0.146034,0.348
0.148361,0.34875
0.136999,0.3495
0.144254,0.35025
0.156437,0.351
0.152878,0.35175
0.151372,0.3525
0.146992,0.35325
0.173411,0.354
0.137684,0.35475
0.143843,0.3555
0.154931,0.35625
0.156026,0.357
0.142748,0.35775
0.152467,0.3585
0.157943,0.35925
0.137547,0.36
0.13344,0.36075
0.152741,0.3615
0.162186,0.36225
0.152057,0.363
0.137273,0.36375
0.150688,0.3645
0.12112,0.36525
0.152878,0.366
0.158217,0.36675
0.144665,0.3675
0.158764,0.36825
0.133988,0.369
0.14973,0.36975
0.152741,0.3705
0.146992,0.37125
0.132345,0.372
0.151509,0.37275
0.142338,0.3735
0.14973,0.37425
0.136315,0.375
0.148361,0.37575
0.152741,0.3765
0.138505,0.37725
0.152604,0.378
0.149319,0.37875
0.142064,0.3795
0.134535,0.38025
0.159585,0.381
0.144665,0.38175
0.147403,0.3825
0.142475,0.38325
0.142885,0.384
0.149182,0.38475
0.146855,0.3855
0.158217,0.38625
0.16027,0.387
0.147266,0.38775
0.134535,0.3885
0.147403,0.38925
0.159448,0.39
0.151235,0.39075
0.144117,0.3915
0.144939,0.39225
0.155479,0.393
0.160544,0.39375
0.136315,0.3945
0.153426,0.39525
0.148224,0.396
0.140832,0.39675
0.150962,0.3975
0.156437,0.39825
0.148224,0.399
0.164787,0.39975
0.140284,0.4005
0.161912,0.40125
0.139052,0.402
0.149182,0.40275
0.134946,0.4035
0.150551,0.40425
0.136178,0.405
0.143296,0.40575
0.151509,0.4065
0.148908,0.40725
0.15014,0.408
0.131113,0.40875
0.149456,0.4095
0.152194,0.41025
0.134809,0.411
0.156026,0.41175
0.153015,0.4125
0.130018,0.41325
0.13522,0.414
0.143022,0.41475
0.149319,0.4155
0.137684,0.41625
0.136452,0.417
0.149456,0.41775
0.149182,0.4185
0.142338,0.41925
0.140832,0.42
0.160407,0.42075
0.13125,0.4215
0.14973,0.42225
0.141516,0.423
0.145212,0.42375
0.135357,0.4245
0.11017,0.42525
0.133303,0.426
0.146855,0.42675
0.133988,0.4275
0.138916,0.42825
0.151646,0.429
0.142064,0.42975
0.128375,0.4305
0.142612,0.43125
0.147813,0.432
0.141516,0.43275
0.141927,0.4335
0.14398,0.43425
0.149593,0.435
0.144254,0.43575
0.13563,0.4365
0.142612,0.43725
0.153699,0.438
0.126733,0.43875
0.147813,0.4395
0.150277,0.44025
0.133988,0.441
0.147266,0.44175
0.151235,0.4425
0.146444,0.44325
0.145075,0.444
0.130702,0.44475
0.143022,0.4455
0.139189,0.44625
0.139463,0.447
0.14576,0.44775
0.168209,0.4485
0.132893,0.44925
0.134261,0.45
0.138231,0.45075
0.143707,0.4515
0.15411,0.45225
0.139874,0.453
0.158764,0.45375
0.167114,0.4545
0.146034,0.45525
0.147676,0.456
0.134261,0.45675
0.135357,0.4575
0.137821,0.45825
0.142885,0.459
0.145486,0.45975
0.126322,0.4605
0.150003,0.46125
0.141427,0.462
0.142064,0.46275
0.13522,0.4635
0.132071,0.46425
0.149045,0.465
0.1396,0.46575
0.138916,0.4665
0.137821,0.46725
0.129607,0.468
0.139874,0.46875
0.134535,0.4695
0.133988,0.47025
0.143296,0.471
0.14973,0.47175
0.15014,0.4725
0.161228,0.47325
0.143022,0.474
0.127828,0.47475
0.136452,0.4755
0.147813,0.47625
0.137957,0.477
0.1396,0.47775
0.153152,0.4785
0.163008,0.47925
0.145486,0.48
0.14398,0.48075
0.152741,0.4815
0.146444,0.48225
0.120436,0.483
0.128512,0.48375
0.168757,0.4845
0.139326,0.48525
0.130566,0.486
0.141927,0.48675
0.130702,0.4875
0.137547,0.48825
0.130839,0.489
0.15808,0.48975
0.135767,0.4905
0.130839,0.49125
0.130018,0.492
0.157943,0.49275
0.128102,0.4935
0.14795,0.49425
0.135767,0.495
0.154794,0.49575
0.127007,0.4965
0.123721,0.49725
0.146581,0.498
0.140421,0.49875
0.140421,0.4995
0.138916,0.50025
0.149456,0.501
0.130018,0.50175
0.138916,0.5025
0.12112,0.50325
0.136862,0.504
0.132071,0.50475
0.142201,0.5055
0.156574,0.50625
0.133303,0.507
0.151646,0.50775
0.129744,0.5085
0.142885,0.50925
0.136725,0.51
0.159996,0.51075
0.123995,0.5115
0.138368,0.51225
0.131798,0.513
0.121394,0.51375
0.137547,0.5145
0.128649,0.51525
0.128375,0.516
0.138368,0.51675
0.140695,0.5175
0.140832,0.51825
0.124953,0.519
0.122763,0.51975
0.147266,0.5205
0.147129,0.52125
0.135767,0.522
0.130429,0.52275
0.155889,0.5235
0.153699,0.52425
0.127965,0.525
0.127007,0.52575
0.139189,0.5265
0.145897,0.52725
0.136452,0.528
0.12947,0.52875
0.147676,0.5295
0.130702,0.53025
0.152741,0.531
0.140832,0.53175
0.15233,0.5325
0.149319,0.53325
0.11893,0.534
0.154657,0.53475
0.14576,0.5355
0.142475,0.53625
0.154521,0.537
0.141653,0.53775
0.133851,0.5385
0.120436,0.53925
0.133303,0.54
0.131434,0.54075
0.127417,0.5415
0.136178,0.54225
0.154247,0.543
0.155753,0.54375
0.13303,0.5445
0.119615,0.54525
0.127828,0.546
0.131524,0.54675
0.131934,0.5475
0.13344,0.54825
0.140969,0.549
0.142201,0.54975
0.130839,0.5505
0.127965,0.55125
0.132893,0.552
0.136178,0.55275
0.12947,0.5535
0.127828,0.55425
0.129744,0.555
0.132619,0.55575
0.145212,0.5565
0.141243,0.55725
0.140832,0.558
0.127554,0.55875
0.146444,0.5595
0.142201,0.56025
0.12071,0.561
0.152878,0.56175
0.13344,0.5625
0.137273,0.56325
0.129607,0.564
0.115645,0.56475
0.146034,0.5655
0.14576,0.56625
0.128786,0.567
0.131524,0.56775
0.127691,0.5685
0.124679,0.56925
0.124406,0.57
0.130839,0.57075
0.127828,0.5715
0.13125,0.57225
0.134809,0.573
0.137136,0.57375
0.127143,0.5745
0.121668,0.57525
0.123584,0.576
0.134809,0.57675
0.119204,0.5775
0.113318,0.57825
0.138368,0.579
0.127691,0.57975
0.136999,0.5805
0.132071,0.58125
0.142748,0.582
0.140832,0.58275
0.131524,0.5835
0.122626,0.58425
0.136315,0.585
0.147539,0.58575
0.120847,0.5865
0.124543,0.58725
0.151372,0.588
0.130702,0.58875
0.114002,0.5895
0.130429,0.59025
0.159038,0.591
0.126596,0.59175
0.116056,0.5925
0.137684,0.59325
0.150551,0.594
0.132756,0.59475
0.132345,0.5955
0.143707,0.59625
0.138505,0.597
0.132482,0.59775
0.130566,0.5985
0.132345,0.59925
0.119204,0.6
0.130839,0.60075
0.138779,0.6015
0.149045,0.60225
0.130702,0.603
0.128375,0.60375
0.1396,0.6045
0.141653,0.60525
0.13344,0.606
0.126596,0.60675
0.129881,0.6075
0.141106,0.60825
0.132208,0.609
0.130018,0.60975
0.117288,0.6105
0.13741,0.61125
0.128512,0.612
0.122079,0.61275
0.123037,0.6135
0.115919,0.61425
0.124679,0.615
0.144665,0.61575
0.143022,0.6165
0.135493,0.61725
0.122079,0.618
0.136452,0.61875
0.130839,0.6195
0.137821,0.62025
0.125638,0.621
0.137957,0.62175
0.137821,0.6225
0.11674,0.62325
0.122352,0.624
0.14179,0.62475
0.116877,0.6255
0.131113,0.62625
0.134535,0.627
0.13522,0.62775
0.129607,0.6285
0.138231,0.62925
0.121942,0.63
0.123447,0.63075
0.111402,0.6315
0.147676,0.63225
0.133851,0.633
0.139326,0.63375
0.128786,0.6345
0.125638,0.63525
0.140832,0.636
0.131934,0.63675
0.124406,0.6375
0.128649,0.63825
0.118109,0.639
0.121805,0.63975
0.126048,0.6405
0.139326,0.64125
0.129881,0.642
0.131934,0.64275
0.138642,0.6435
0.127965,0.64425
0.143433,0.645
0.119888,0.64575
0.145897,0.6465
0.143159,0.64725
0.11852,0.648
0.109485,0.64875
0.125227,0.6495
0.111128,0.65025
0.122352,0.651
0.136315,0.65175
0.119067,0.6525
0.142064,0.65325
0.1224,0.654
0.119662,0.65475
0.134672,0.6555
0.124132,0.65625
0.11058,0.657
0.128923,0.65775
0.122216,0.6585
0.132893,0.65925
0.126185,0.66
0.134535,0.66075
0.12112,0.6615
0.127143,0.66225
0.128238,0.663
0.136452,0.66375
0.123037,0.6645
0.124953,0.66525
0.147676,0.666
0.136178,0.66675
0.12112,0.6675
0.118383,0.66825
0.13563,0.669
0.135493,0.66975
0.1396,0.6705
0.113592,0.67125
0.131934,0.672
0.127554,0.67275
0.139874,0.6735
0.124679,0.67425
0.128786,0.675
0.132893,0.67575
0.12728,0.6765
0.139052,0.67725
0.131661,0.678
0.126733,0.67875
0.120573,0.6795
0.133988,0.68025
0.118109,0.681
0.125638,0.68175
0.109485,0.6825
0.121805,0.68325
0.138916,0.684
0.113865,0.68475
0.128238,0.6855
0.133714,0.68625
0.120847,0.687
0.132893,0.68775
0.117972,0.6885
0.13563,0.68925
0.127417,0.69
0.124269,0.69075
0.151783,0.6915
0.122216,0.69225
0.108938,0.693
0.132208,0.69375
0.132345,0.6945
0.125775,0.69525
0.127965,0.696
0.122763,0.69675
0.139052,0.6975
0.127691,0.69825
0.128786,0.699
0.13344,0.69975
0.117425,0.7005
0.130292,0.70125
0.117425,0.702
0.136315,0.70275
0.114687,0.7035
0.12687,0.70425
0.130018,0.705
0.122352,0.70575
0.12509,0.7065
0.115508,0.70725
0.137821,0.708
0.124132,0.70875
0.108527,0.7095
0.104694,0.71025
0.121805,0.711
0.128102,0.71175
0.116056,0.7125
0.131934,0.71325
0.121305,0.714
0.109759,0.71475
0.117288,0.7155
0.130839,0.71625
0.118246,0.717
0.122216,0.71775
0.119067,0.7185
0.121257,0.71925
0.135493,0.72
0.115782,0.72075
0.121668,0.7215
0.127828,0.72225
0.113318,0.723
0.111675,0.72375
0.130702,0.7245
0.112633,0.72525
0.132619,0.726
0.125775,0.72675
0.139874,0.7275
0.134809,0.72825
0.115371,0.729
0.111538,0.72975
