NMR signal (mV),time (s)
0.284015,0.0
0.244728,0.00075
0.22091,0.0015
0.228028,0.00225
0.247603,0.003
0.226523,0.00375
0.243223,0.0045
0.242538,0.00525
0.223922,0.006
0.238842,0.00675
0.259649,0.0075
0.253352,0.00825
0.211602,0.009
0.237473,0.00975
0.252942,0.0105
0.230903,0.01125
0.252942,0.012
0.239116,0.01275
0.237747,0.0135
0.222142,0.01425
0.234462,0.015
0.221732,0.01575
0.24774,0.0165
0.221732,0.01725
0.25171,0.018
0.233641,0.01875
0.252531,0.0195
0.221047,0.02025
0.246508,0.021
0.25171,0.02175
0.232546,0.0225
0.229397,0.02325
0.239116,0.024
0.23104,0.02475
0.235831,0.0255
0.236515,0.02625
0.253215,0.027
0.21653,0.02775
0.21434,0.0285
0.250751,0.02925
0.220637,0.03
0.242812,0.03075
0.226112,0.0315
0.25609,0.03225
0.24336,0.033
0.224743,0.03375
0.234873,0.0345
0.241854,0.03525
0.238158,0.036
0.226386,0.03675
0.243223,0.0375
0.245276,0.03825
0.228576,0.039
0.232682,0.03975
0.245276,0.0405
0.227891,0.04125
0.215435,0.042
0.227344,0.04275
0.240896,0.0435
0.226386,0.04425
0.237473,0.045
0.236652,0.04575
0.247466,0.0465
0.224196,0.04725
0.231998,0.048
0.243907,0.04875
0.238021,0.0495
0.232546,0.05025
0.232409,0.051
0.231587,0.05175
0.232682,0.0525
0.225975,0.05325
0.217077,0.054
0.241443,0.05475
0.228302,0.0555
0.233778,0.05625
0.231861,0.057
0.253215,0.05775
0.222142,0.0585
0.240074,0.05925
0.247603,0.06
0.232272,0.06075
0.228302,0.0615
0.227891,0.06225
0.239116,0.063
0.214614,0.06375
0.210096,0.0645
0.238979,0.06525
0.23145,0.066
0.231177,0.06675
0.23542,0.0675
0.245824,0.06825
0.23501,0.069
0.242812,0.06975
0.222827,0.0705
0.234051,0.07125
0.226933,0.072
0.214477,0.07275
0.242675,0.0735
0.227618,0.07425
0.23761,0.075
0.229123,0.07575
0.223648,0.0765
0.219405,0.07725
0.223648,0.078
0.218583,0.07875
0.23542,0.0795
0.21475,0.08025
0.228165,0.081
0.226659,0.08175
0.240348,0.0825
0.21653,0.08325
0.2231,0.084
0.236105,0.08475
0.242401,0.0855
0.228987,0.08625
0.227755,0.087
0.232819,0.08775
0.234051,0.0885
0.219268,0.08925
0.240211,0.09
0.233778,0.09075
0.213655,0.0915
0.216667,0.09225
0.224743,0.093
0.230629,0.09375
0.21256,0.0945
0.213929,0.09525
0.228439,0.096
0.212013,0.09675
0.223648,0.0975
0.222005,0.09825
0.231998,0.099
0.215709,0.09975
0.228165,0.1005
0.212423,0.10125
0.222827,0.102
0.216393,0.10275
0.212971,0.1035
0.234051,0.10425
0.233641,0.105
0.224196,0.10575
0.227891,0.1065
0.23501,0.10725
0.215845,0.108
0.212423,0.10875
0.226112,0.1095
0.218173,0.11025
0.216941,0.111
0.211328,0.11175
0.223922,0.1125
0.212834,0.11325
0.223785,0.114
0.220773,0.11475
0.225154,0.1155
0.223511,0.11625
0.227481,0.117
0.231177,0.11775
0.215298,0.1185
0.220089,0.11925
0.21434,0.12
0.2205,0.12075
0.24158,0.1215
0.211739,0.12225
0.2205,0.123
0.238432,0.12375
0.20599,0.1245
0.212834,0.12525
0.225701,0.126
0.216256,0.12675
0.210096,0.1275
0.225428,0.12825
0.232819,0.129
0.209686,0.12975
0.219815,0.1305
0.216941,0.13125
0.232956,0.132
0.225291,0.13275
0.218857,0.1335
0.241306,0.13425
0.232409,0.135
0.224606,0.13575
0.203663,0.1365
0.217762,0.13725
0.221732,0.138
0.22091,0.13875
0.213929,0.1395
0.220089,0.14025
0.212423,0.141
0.196818,0.14175
0.232682,0.1425
0.233778,0.14325
0.209138,0.144
0.209823,0.14475
0.211328,0.1455
0.221321,0.14625
0.209959,0.147
0.217351,0.14775
0.217214,0.1485
0.219541,0.14925
0.222279,0.15
0.223511,0.15075
0.228987,0.1515
0.215161,0.15225
0.205716,0.153
0.227207,0.15375
0.223374,0.1545
0.215845,0.15525
0.220363,0.156
0.239116,0.15675
0.218309,0.1575
0.213792,0.15825
0.210918,0.159
0.212697,0.15975
0.20818,0.1605
0.215435,0.16125
0.235146,0.162
0.21653,0.16275
0.215298,0.1635
0.215845,0.16425
0.213245,0.165
0.234462,0.16575
0.224332,0.1665
0.221732,0.16725
0.214614,0.168
0.212697,0.16875
0.213382,0.1695
0.214477,0.17025
0.226523,0.171
0.217488,0.17175
0.204758,0.1725
0.225838,0.17325
0.215572,0.174
0.211054,0.17475
0.206537,0.1755
0.215024,0.17625
0.221732,0.177
0.21037,0.17775
0.214477,0.1785
0.214477,0.17925
0.214887,0.18
0.196134,0.18075
0.230629,0.1815
0.214203,0.18225
0.208727,0.183
0.195997,0.18375
0.213518,0.1845
0.199419,0.18525
0.204621,0.186
0.21475,0.18675
0.223511,0.1875
0.217077,0.18825
0.200104,0.189
0.211328,0.18975
0.212971,0.1905
0.195997,0.19125
0.206948,0.192
0.228165,0.19275
0.215024,0.1935
0.192301,0.19425
0.225975,0.195
0.215435,0.19575
0.210233,0.1965
0.219541,0.19725
0.223374,0.198
0.216941,0.19875
0.197913,0.1995
0.208043,0.20025
0.222005,0.201
0.206263,0.20175
0.222005,0.2025
0.207632,0.20325
0.2064,0.204
0.18135,0.20475
0.188331,0.2055
0.214203,0.20625
0.215435,0.207
0.217351,0.20775
0.208454,0.2085
0.211876,0.20925
0.213108,0.21
0.208727,0.21075
0.209959,0.2115
0.211328,0.21225
0.209412,0.213
0.195039,0.21375
0.225291,0.2145
0.202431,0.21525
0.19367,0.216
0.192712,0.21675
0.223785,0.2175
0.211739,0.21825
0.206674,0.219
0.205716,0.21975
0.20421,0.2205
0.192712,0.22125
0.211739,0.222
0.219405,0.22275
0.215435,0.2235
0.210781,0.22425
0.218309,0.225
0.210918,0.22575
0.218036,0.2265
0.207085,0.22725
0.207632,0.228
0.224469,0.22875
0.209001,0.2295
0.211191,0.23025
0.219268,0.231
0.201472,0.23175
0.192438,0.2325
0.207769,0.23325
0.221321,0.234
0.227755,0.23475
0.200104,0.2355
0.201609,0.23625
0.219268,0.237
0.204758,0.23775
0.196134,0.2385
0.214614,0.23925
0.212286,0.24
0.194491,0.24075
0.198735,0.2415
0.204758,0.24225
0.196818,0.243
0.201472,0.24375
0.214203,0.2445
0.208317,0.24525
0.205716,0.246
0.211876,0.24675
0.214614,0.2475
0.206811,0.24825
0.194081,0.249
0.181898,0.24975
0.219405,0.2505
0.210096,0.25125
0.19148,0.252
0.205168,0.25275
0.212971,0.2535
0.201883,0.25425
0.197229,0.255
0.204758,0.25575
0.214066,0.2565
0.201472,0.25725
0.208043,0.258
0.209001,0.25875
0.229397,0.2595
0.203526,0.26025
0.192712,0.261
0.20818,0.26175
0.200377,0.2625
0.202841,0.26325
0.209823,0.264
0.197366,0.26475
0.190385,0.2655
0.189837,0.26625
0.212286,0.267
0.189427,0.26775
0.211465,0.2685
0.203663,0.26925
0.212423,0.27
0.200377,0.27075
0.19367,0.2715
0.198872,0.27225
0.215161,0.273
0.201199,0.27375
0.195449,0.2745
0.208727,0.27525
0.215024,0.276
0.19586,0.27675
0.203663,0.2775
0.217899,0.27825
0.216119,0.279
0.202704,0.27975
0.209959,0.2805
0.212697,0.28125
0.217351,0.282
0.194628,0.28275
0.199693,0.2835
0.193122,0.28425
0.215982,0.285
0.202294,0.28575
0.216804,0.2865
0.201609,0.28725
0.212013,0.288
0.202157,0.28875
0.202978,0.2895
0.200104,0.29025
0.185731,0.291
0.201062,0.29175
0.222142,0.2925
0.209959,0.29325
0.196681,0.294
0.21215,0.29475
0.195997,0.2955
0.207632,0.29625
0.184499,0.297
0.209549,0.29775
0.189427,0.2985
0.192027,0.29925
0.191069,0.3
0.199145,0.30075
0.196818,0.3015
0.186963,0.30225
0.214477,0.303
0.216119,0.30375
0.198598,0.3045
0.183267,0.30525
0.2064,0.306
0.204073,0.30675
0.187373,0.3075
0.189153,0.30825
0.210507,0.309
0.208043,0.30975
0.189427,0.3105
0.197503,0.31125
0.208727,0.312
0.214477,0.31275
0.192712,0.3135
0.210096,0.31425
0.203663,0.315
0.202294,0.31575
0.203389,0.3165
0.205579,0.31725
0.207769,0.318
0.200651,0.31875
0.19764,0.3195
0.195449,0.32025
0.186689,0.321
0.200788,0.32175
0.199145,0.3225
0.201336,0.32325
0.178613,0.324
0.186415,0.32475
0.21256,0.3255
0.182856,0.32625
0.201883,0.327
0.199009,0.32775
0.191206,0.3285
0.188331,0.32925
0.19764,0.33
0.192164,0.33075
0.201062,0.3315
0.19764,0.33225
0.181761,0.333
0.213792,0.33375
0.196818,0.3345
0.204484,0.33525
0.198872,0.336
0.219678,0.33675
0.179844,0.3375
0.192849,0.33825
0.199419,0.339
0.208864,0.33975
0.18532,0.3405
0.190795,0.34125
0.206811,0.342
0.204621,0.34275
0.187236,0.3435
0.180255,0.34425
0.207495,0.345
0.181898,0.34575
0.192712,0.3465
0.203663,0.34725
0.215845,0.348
0.205853,0.34875
0.197777,0.3495
0.211876,0.35025
0.200925,0.351
0.171905,0.35175
0.189153,0.3525
0.198872,0.35325
0.196545,0.354
0.196271,0.35475
0.200651,0.3555
0.204758,0.35625
0.184088,0.357
0.18929,0.35775
0.207085,0.3585
0.194765,0.35925
0.202294,0.36
0.18354,0.36075
0.208043,0.3615
0.186004,0.36225
0.193944,0.363
0.189427,0.36375
0.203663,0.3645
0.193122,0.36525
0.18751,0.366
0.20818,0.36675
0.206537,0.3675
0.200377,0.36825
0.197229,0.369
0.197366,0.36975
0.201746,0.3705
0.186689,0.37125
0.186826,0.372
0.191069,0.37275
0.194765,0.3735
0.193122,0.37425
0.204758,0.375
0.211465,0.37575
0.184772,0.3765
0.203115,0.37725
0.196545,0.378
0.185867,0.37875
0.183267,0.3795
0.189837,0.38025
0.197366,0.381
0.205305,0.38175
0.182445,0.3825
0.185457,0.38325
0.186141,0.384
0.188879,0.38475
0.196408,0.3855
0.196955,0.38625
0.207906,0.387
0.196955,0.38775
0.174506,0.3885
0.203389,0.38925
0.194902,0.39
0.187647,0.39075
0.190522,0.3915
0.208591,0.39225
0.190795,0.393
0.18751,0.39375
0.187099,0.3945
0.208591,0.39525
0.178065,0.396
0.1897,0.39675
0.201062,0.3975
0.195997,0.39825
0.192986,0.399
0.195586,0.39975
0.202704,0.4005
0.186141,0.40125
0.192301,0.402
0.19367,0.40275
0.199967,0.4035
0.19805,0.40425
0.186004,0.405
0.188879,0.40575
0.198598,0.4065
0.183951,0.40725
0.178749,0.408
0.192438,0.40875
0.202294,0.4095
0.192027,0.41025
0.200651,0.411
0.201883,0.41175
0.190932,0.4125
0.192027,0.41325
0.190248,0.414
0.186141,0.41475
0.190248,0.4155
0.166156,0.41625
0.198187,0.417
0.190522,0.41775
0.186963,0.4185
0.195176,0.41925
0.184772,0.42
0.191206,0.42075
0.173274,0.4215
0.18094,0.42225
0.189427,0.423
0.177517,0.42375
0.18313,0.4245
0.190658,0.42525
0.203252,0.426
0.171631,0.42675
0.175053,0.4275
0.186415,0.42825
0.180392,0.429
0.184088,0.42975
0.182719,0.4305
0.189016,0.43125
0.187921,0.432
0.166703,0.43275
0.199693,0.4335
0.183267,0.43425
0.183814,0.435
0.167114,0.43575
0.186963,0.4365
0.19148,0.43725
0.184088,0.438
0.175738,0.43875
0.190111,0.4395
0.18929,0.44025
0.187099,0.441
0.193944,0.44175
0.190111,0.4425
0.180255,0.44325
0.181076,0.444
0.187099,0.44475
0.201336,0.4455
0.181487,0.44625
0.190111,0.447
0.185594,0.44775
0.179434,0.4485
0.178886,0.44925
0.189837,0.45
0.183951,0.45075
0.189016,0.4515
0.178476,0.45225
0.184225,0.453
0.181761,0.45375
0.184636,0.4545
0.180255,0.45525
0.200925,0.456
0.212286,0.45675
0.176833,0.4575
0.192986,0.45825
0.202157,0.459
0.173,0.45975
0.178886,0.4605
0.179708,0.46125
0.184499,0.462
0.18135,0.46275
0.188331,0.4635
0.188879,0.46425
0.178886,0.465
0.169167,0.46575
0.176422,0.4665
0.189563,0.46725
0.168894,0.468
0.187236,0.46875
0.180803,0.4695
0.198735,0.47025
0.175053,0.471
0.172179,0.47175
0.193944,0.4725
0.202841,0.47325
0.166977,0.474
0.16684,0.47475
0.179571,0.4755
0.18354,0.47625
0.175053,0.477
0.165608,0.47775
0.190932,0.4785
0.181761,0.47925
0.17478,0.48
0.178476,0.48075
0.200925,0.4815
0.180255,0.48225
0.180529,0.483
0.187236,0.48375
0.183267,0.4845
0.185731,0.48525
0.17916,0.486
0.186552,0.48675
0.18751,0.4875
0.162186,0.48825
0.178476,0.489
0.191754,0.48975
0.19189,0.4905
0.174232,0.49125
0.177381,0.492
0.196955,0.49275
0.182719,0.4935
0.167388,0.49425
0.204073,0.495
0.182719,0.49575
0.176285,0.4965
0.187784,0.49725
0.191754,0.498
0.169578,0.49875
0.166567,0.4995
0.18094,0.50025
0.18313,0.501
0.178065,0.50175
0.182172,0.5025
0.198872,0.50325
0.193259,0.504
0.194491,0.50475
0.16684,0.5055
0.18354,0.50625
0.177107,0.507
0.1897,0.50775
0.17697,0.5085
0.193533,0.50925
0.192575,0.51
0.169989,0.51075
0.191206,0.5115
0.178065,0.51225
0.176285,0.513
0.179023,0.51375
0.183814,0.5145
0.191343,0.51525
0.173548,0.516
0.174095,0.51675
0.173958,0.5175
0.170673,0.51825
0.16684,0.519
0.168072,0.51975
0.173822,0.5205
0.164376,0.52125
0.172863,0.522
0.184772,0.52275
0.190658,0.5235
0.160817,0.52425
0.184088,0.525
0.19189,0.52575
0.170947,0.5265
0.163144,0.52725
0.18751,0.528
0.194081,0.52875
0.181624,0.5295
0.172726,0.53025
0.18135,0.531
0.198598,0.53175
0.167935,0.5325
0.176149,0.53325
0.187099,0.534
0.179981,0.53475
0.172726,0.5355
0.175327,0.53625
0.176012,0.537
0.167662,0.53775
0.173958,0.5385
0.199282,0.53925
0.176559,0.54
0.183404,0.54075
0.166156,0.5415
0.193396,0.54225
0.163418,0.543
0.157532,0.54375
0.182035,0.5445
0.178065,0.54525
